embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mBERT-T,chinese,-1,KMeans++,reg,mmm,3000,25.039306835999014,0.00023696717492032213,2025-09-16 06:54:06.380583,NA
mT5-T,chinese,-1,KMeans++,reg,mean,3000,30.498907994988258,0.0002832406143507318,2025-09-16 06:54:37.392061,NA
mT5-T,chinese,-1,KMeans++,reg,mmm,3000,30.791569481007173,0.00028694976215595585,2025-09-16 06:55:08.692033,NA
XGLM-T,chinese,-1,KMeans++,reg,mean,3000,34.99454815399076,0.00042198134219381895,2025-09-16 06:55:44.196128,NA
XGLM-T,chinese,-1,KMeans++,reg,mmm,3000,35.0723085560021,0.0004350181135375276,2025-09-16 06:56:19.775516,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mean,3000,28.436550386002637,0.0002876378218604461,2025-09-16 06:56:48.722533,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mmm,3000,28.61058637300448,0.00028271731939456894,2025-09-16 06:57:17.846542,NA
XLM-R-T,chinese,-1,KMeans++,reg,mean,3000,25.311422384998878,0.000251236178527035,2025-09-16 06:57:43.666818,NA
XLM-R-T,chinese,-1,KMeans++,reg,mmm,3000,25.143854455993278,0.0002439991379959702,2025-09-16 06:58:09.320474,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mean,3000,56.32052893200307,0.0008104517395909386,2025-09-16 06:59:06.145426,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mmm,3000,55.774461370994686,0.0007872492582246142,2025-09-16 07:00:02.429900,NA
MiniLM-S,chinese,-1,KMeans++,reg,mean,3000,37.66106869999203,0.0003466483964058621,2025-09-16 07:00:40.605974,NA
MiniLM-S,chinese,-1,KMeans++,reg,mmm,3000,37.98748383700149,0.0003527419817212205,2025-09-16 07:01:19.101993,NA
mE5-S,chinese,-1,KMeans++,reg,mean,3000,38.30261489699478,0.00035066086021536306,2025-09-16 07:01:57.913682,NA
mE5-S,chinese,-1,KMeans++,reg,mmm,3000,38.349057023006026,0.0003461851610780097,2025-09-16 07:02:36.773019,NA
MPNet-S,chinese,-1,KMeans++,reg,mean,3000,37.6059875570063,0.0003822738453066087,2025-09-16 07:03:14.888882,NA
MPNet-S,chinese,-1,KMeans++,reg,mmm,3000,37.98129144599079,0.00039417785661317807,2025-09-16 07:03:53.380823,NA
mBERT-T,english,-1,KMeans,reg,mean,800,11.623513183993055,9.034057042268977e-05,2025-09-16 07:04:05.514097,NA
