embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
mDeBERTa-T,chinese,-1,KMeans,reg,mean,1500,17.331904411315918,3.1917325015753703e-05,2025-08-27 15:47:55.257080,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,1500,17.172773599624634,3.145227156876349e-05,2025-08-27 15:48:12.433046,NA
XLM-R-T,chinese,-1,KMeans,reg,mean,1500,17.103543043136597,3.128938792756034e-05,2025-08-27 15:48:29.539674,NA
XLM-R-T,chinese,-1,KMeans,reg,mmm,1500,17.488229036331177,3.1739992679435447e-05,2025-08-27 15:48:47.031230,NA
BGE-M3-S,chinese,-1,KMeans,reg,mean,1500,17.423991680145264,3.222498931863728e-05,2025-08-27 15:49:04.458043,NA
BGE-M3-S,chinese,-1,KMeans,reg,mmm,1500,17.81817603111267,3.2611629336943815e-05,2025-08-27 15:49:22.279360,NA
MiniLM-S,chinese,-1,KMeans,reg,mean,1500,17.299413204193115,3.132748475786128e-05,2025-08-27 15:49:39.581995,NA
MiniLM-S,chinese,-1,KMeans,reg,mmm,1500,17.33337163925171,3.1377934267474156e-05,2025-08-27 15:49:56.918395,NA
mE5-S,chinese,-1,KMeans,reg,mean,1500,17.256510972976685,3.1697842116636384e-05,2025-08-27 15:50:14.178096,NA
mE5-S,chinese,-1,KMeans,reg,mmm,1500,17.4738450050354,3.169047393462238e-05,2025-08-27 15:50:31.654998,NA
MPNet-S,chinese,-1,KMeans,reg,mean,1500,17.112870931625366,3.153700085750057e-05,2025-08-27 15:50:48.770736,NA
MPNet-S,chinese,-1,KMeans,reg,mmm,1500,17.311407566070557,3.1960196187379316e-05,2025-08-27 15:51:06.085198,NA
mBERT-T,chinese,-1,KMeans++,reg,mean,1500,16.18534564971924,3.0204496340867546e-05,2025-08-27 15:51:22.272771,NA
mBERT-T,chinese,-1,KMeans++,reg,mmm,1500,16.217252016067505,3.0252776846848423e-05,2025-08-27 15:51:38.492545,NA
mT5-T,chinese,-1,KMeans++,reg,mean,1500,17.070780277252197,3.144757804200053e-05,2025-08-27 15:51:55.566872,NA
mT5-T,chinese,-1,KMeans++,reg,mmm,1500,17.24676752090454,3.179520499258259e-05,2025-08-27 15:52:12.816487,NA
