embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XGLM-T,chinese,-1,KMeans,reg,mean,1500,47.555668592453,0.00012940200970827266,2025-08-28 15:33:06.015068,NA
XGLM-T,chinese,-1,KMeans,reg,mmm,1500,49.01014184951782,0.00013023339064835673,2025-08-28 15:33:55.029886,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mean,1500,32.041037797927856,9.566690184305858e-05,2025-08-28 15:34:27.075999,NA
mDeBERTa-T,chinese,-1,KMeans,reg,mmm,1500,32.13836169242859,9.580169161487652e-05,2025-08-28 15:34:59.219399,NA
XLM-R-T,chinese,-1,KMeans,reg,mean,1500,28.081485986709595,6.122659548050827e-05,2025-08-28 15:35:27.305567,NA
XLM-R-T,chinese,-1,KMeans,reg,mmm,1500,27.977242946624756,6.093714075589376e-05,2025-08-28 15:35:55.287437,NA
BGE-M3-S,chinese,-1,KMeans,reg,mean,1500,91.91342830657959,0.00031182640590680824,2025-08-28 15:37:27.205282,NA
BGE-M3-S,chinese,-1,KMeans,reg,mmm,1500,91.62619066238403,0.00031205122803832876,2025-08-28 15:38:58.836273,NA
MiniLM-S,chinese,-1,KMeans,reg,mean,1500,45.63686227798462,9.768852079629014e-05,2025-08-28 15:39:44.478278,NA
MiniLM-S,chinese,-1,KMeans,reg,mmm,1500,45.93650698661804,9.684351416439922e-05,2025-08-28 15:40:30.420048,NA
mE5-S,chinese,-1,KMeans,reg,mean,1500,46.5118134021759,9.72667063035467e-05,2025-08-28 15:41:16.937050,NA
mE5-S,chinese,-1,KMeans,reg,mmm,1500,46.574097871780396,9.71384934525271e-05,2025-08-28 15:42:03.516181,NA
MPNet-S,chinese,-1,KMeans,reg,mean,1500,65.22706460952759,0.00015019833902807288,2025-08-28 15:43:08.747922,NA
MPNet-S,chinese,-1,KMeans,reg,mmm,1500,73.31712865829468,0.00015881672419229963,2025-08-28 15:44:22.070607,NA
mBERT-T,chinese,-1,KMeans++,reg,mean,1500,27.08292245864868,5.8137138835512676e-05,2025-08-28 15:44:49.158163,NA
mBERT-T,chinese,-1,KMeans++,reg,mmm,1500,26.99292492866516,5.832259777482249e-05,2025-08-28 15:45:16.155938,NA
mT5-T,chinese,-1,KMeans++,reg,mean,1500,37.75764584541321,8.324965630713348e-05,2025-08-28 15:45:53.918766,NA
mT5-T,chinese,-1,KMeans++,reg,mmm,1500,37.60483002662659,8.284044797209468e-05,2025-08-28 15:46:31.528608,NA
XGLM-T,chinese,-1,KMeans++,reg,mean,1500,47.73959994316101,0.00012924255229293172,2025-08-28 15:47:19.272663,NA
XGLM-T,chinese,-1,KMeans++,reg,mmm,1500,47.5940420627594,0.00012834779836055657,2025-08-28 15:48:06.871587,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mean,1500,32.20650792121887,9.49682187607425e-05,2025-08-28 15:48:39.083120,NA
mDeBERTa-T,chinese,-1,KMeans++,reg,mmm,1500,31.95276689529419,9.533119455815644e-05,2025-08-28 15:49:11.040546,NA
XLM-R-T,chinese,-1,KMeans++,reg,mean,1500,27.571139574050903,6.0118132341599765e-05,2025-08-28 15:49:38.616528,NA
XLM-R-T,chinese,-1,KMeans++,reg,mmm,1500,28.07972764968872,6.192822156930166e-05,2025-08-28 15:50:06.700854,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mean,1500,91.3959732055664,0.0003133409390271505,2025-08-28 15:51:38.101595,NA
BGE-M3-S,chinese,-1,KMeans++,reg,mmm,1500,93.71594429016113,0.00031522791032947804,2025-08-28 15:53:11.822162,NA
MiniLM-S,chinese,-1,KMeans++,reg,mean,1500,45.8313410282135,9.824372313666344e-05,2025-08-28 15:53:57.657997,NA
MiniLM-S,chinese,-1,KMeans++,reg,mmm,1500,45.80875015258789,9.663638614751087e-05,2025-08-28 15:54:43.471798,NA
mE5-S,chinese,-1,KMeans++,reg,mean,1500,46.61400055885315,9.723466587588694e-05,2025-08-28 15:55:30.090358,NA
mE5-S,chinese,-1,KMeans++,reg,mmm,1500,46.29992437362671,9.749600983198137e-05,2025-08-28 15:56:16.395212,NA
MPNet-S,chinese,-1,KMeans++,reg,mean,1500,60.22627568244934,0.0001455465493480488,2025-08-28 15:57:16.626081,NA
MPNet-S,chinese,-1,KMeans++,reg,mmm,1500,63.18506383895874,0.00014904229872540121,2025-08-28 15:58:19.815962,NA
mBERT-T,english,-1,KMeans,reg,mean,400,9.90978479385376,2.6087814327375384e-05,2025-08-28 15:58:29.751172,NA
mBERT-T,english,-1,KMeans,reg,mmm,400,9.990167617797852,2.5556945468172615e-05,2025-08-28 15:58:39.746093,NA
