embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mT5-T,bengali,3,LogisticRegression,reg,mean,1020,14.773813985026209,0.00016225000437911563,2025-08-22 07:51:18.910698
mT5-T,bengali,3,LogisticRegression,reg,mmm,1020,15.010123607004061,0.0001644132755634761,2025-08-22 07:51:34.427299
XGLM-T,bengali,3,LogisticRegression,reg,mean,1020,21.48271190599189,0.0002839126739089738,2025-08-22 07:51:56.414406
XGLM-T,bengali,3,LogisticRegression,reg,mmm,1020,21.725841269013472,0.00028758146190768443,2025-08-22 07:52:18.648818
mDeBERTa-T,bengali,3,LogisticRegression,reg,mean,1020,14.060571205976885,0.00016343947751624874,2025-08-22 07:52:33.215198
mDeBERTa-T,bengali,3,LogisticRegression,reg,mmm,1020,14.263657156989211,0.00016634439538922157,2025-08-22 07:52:47.985357
XLM-R-T,bengali,3,LogisticRegression,reg,mean,1020,11.179216775984969,0.00011585035618202024,2025-08-22 07:52:59.673914
XLM-R-T,bengali,3,LogisticRegression,reg,mmm,1020,11.394151166983647,0.00011641300628083548,2025-08-22 07:53:11.575034
BGE-M3-S,bengali,3,LogisticRegression,reg,mean,1020,23.367976467998233,0.00031450392668606224,2025-08-22 07:53:35.450282
BGE-M3-S,bengali,3,LogisticRegression,reg,mmm,1020,23.516354855993995,0.0003191708511096974,2025-08-22 07:53:59.475953
MiniLM-S,bengali,3,LogisticRegression,reg,mean,1020,13.53045993897831,0.00011177984263232596,2025-08-22 07:54:13.514325
MiniLM-S,bengali,3,LogisticRegression,reg,mmm,1020,13.482754509983351,0.00011118610081768718,2025-08-22 07:54:27.507606
mE5-S,bengali,3,LogisticRegression,reg,mean,1020,13.87983869400341,0.00011477558603780494,2025-08-22 07:54:41.896402
mE5-S,bengali,3,LogisticRegression,reg,mmm,1020,13.738062179996632,0.00011466219853056052,2025-08-22 07:54:56.141812
MPNet-S,bengali,3,LogisticRegression,reg,mean,1020,13.998567570000887,0.00015372206071534618,2025-08-22 07:55:10.648194
MPNet-S,bengali,3,LogisticRegression,reg,mmm,1020,14.497412091994192,0.00015748609491897408,2025-08-22 07:55:25.653252
mBERT-T,bengali,3,RandomForest,reg,mean,1020,11.983632475981722,0.0001299642526461428,2025-08-22 07:55:38.145724
mBERT-T,bengali,3,RandomForest,reg,mmm,1020,12.255225219007116,0.00013296901692517047,2025-08-22 07:55:50.907341
mT5-T,bengali,3,RandomForest,reg,mean,1020,16.430566341994563,0.00018696588067236593,2025-08-22 07:56:07.845304
mT5-T,bengali,3,RandomForest,reg,mmm,1020,15.148152604000643,0.0001669509341305206,2025-08-22 07:56:23.500975
XGLM-T,bengali,3,RandomForest,reg,mean,1020,21.92923698699451,0.0002920835503095223,2025-08-22 07:56:45.935982
XGLM-T,bengali,3,RandomForest,reg,mmm,1020,21.94936435102136,0.0002897126509925269,2025-08-22 07:57:08.390210
mDeBERTa-T,bengali,3,RandomForest,reg,mean,1020,14.541400332003832,0.0001723050812451642,2025-08-22 07:57:23.438414
mDeBERTa-T,bengali,3,RandomForest,reg,mmm,1020,14.890658726013498,0.0001774633965056988,2025-08-22 07:57:38.835980
XLM-R-T,bengali,3,RandomForest,reg,mean,1020,11.48703082400607,0.00011943866912070545,2025-08-22 07:57:50.830694
XLM-R-T,bengali,3,RandomForest,reg,mmm,1020,11.415195599984145,0.00011862172090255858,2025-08-22 07:58:02.753955
BGE-M3-S,bengali,3,RandomForest,reg,mean,1020,24.42627314798301,0.00033209048347722684,2025-08-22 07:58:27.686383
BGE-M3-S,bengali,3,RandomForest,reg,mmm,1020,24.0871429599938,0.00032615055096797473,2025-08-22 07:58:52.280644
MiniLM-S,bengali,3,RandomForest,reg,mean,1020,13.874589994986309,0.00011553638580904355,2025-08-22 07:59:06.663557
MiniLM-S,bengali,3,RandomForest,reg,mmm,1020,13.921247752005002,0.000115896310636224,2025-08-22 07:59:21.092118
mE5-S,bengali,3,RandomForest,reg,mean,1020,14.259343695011921,0.00011918806080307052,2025-08-22 07:59:35.858456
mE5-S,bengali,3,RandomForest,reg,mmm,1020,14.117916071001673,0.0001181379671138382,2025-08-22 07:59:50.483411
MPNet-S,bengali,3,RandomForest,reg,mean,1020,14.516364857990993,0.0001581081837564949,2025-08-22 08:00:05.507212
MPNet-S,bengali,3,RandomForest,reg,mmm,1020,14.718518958979985,0.00016240856640944805,2025-08-22 08:00:20.732652
mBERT-T,bengali,3,XGBoost,reg,mean,1020,11.811470893997466,0.00012656365952864004,2025-08-22 08:00:33.049011
mBERT-T,bengali,3,XGBoost,reg,mmm,1020,11.902226375997998,0.00012764720317946042,2025-08-22 08:00:45.456759
mT5-T,bengali,3,XGBoost,reg,mean,1020,14.755391730985139,0.00016021494530375492,2025-08-22 08:01:00.720069
mT5-T,bengali,3,XGBoost,reg,mmm,1020,14.921097130980343,0.0001644387298953019,2025-08-22 08:01:16.148125
XGLM-T,bengali,3,XGBoost,reg,mean,1020,21.718626254005358,0.000287897438481226,2025-08-22 08:01:38.376351
XGLM-T,bengali,3,XGBoost,reg,mmm,1020,21.812921021017246,0.0002905978109180535,2025-08-22 08:02:00.694619
mDeBERTa-T,bengali,3,XGBoost,reg,mean,1020,14.351844877994154,0.00016741397046721198,2025-08-22 08:02:15.553020
mDeBERTa-T,bengali,3,XGBoost,reg,mmm,1020,14.308035697002197,0.0001684765694829129,2025-08-22 08:02:30.367381
XLM-R-T,bengali,3,XGBoost,reg,mean,1020,11.245199810975464,0.0001139080138335131,2025-08-22 08:02:42.120097
XLM-R-T,bengali,3,XGBoost,reg,mmm,1020,11.31928736899863,0.0001154354220307806,2025-08-22 08:02:53.947452
BGE-M3-S,bengali,3,XGBoost,reg,mean,1020,23.47868919398752,0.0003190616324885967,2025-08-22 08:03:17.933964
BGE-M3-S,bengali,3,XGBoost,reg,mmm,1020,23.60275283799274,0.00032092306734579873,2025-08-22 08:03:42.044548
MiniLM-S,bengali,3,XGBoost,reg,mean,1020,13.631544495001435,0.00011320346275968733,2025-08-22 08:03:56.183184
MiniLM-S,bengali,3,XGBoost,reg,mmm,1020,13.633866098010913,0.00011251279840723194,2025-08-22 08:04:10.323971
mE5-S,bengali,3,XGBoost,reg,mean,1020,13.95081312500406,0.00011644713138376616,2025-08-22 08:04:24.786111
mE5-S,bengali,3,XGBoost,reg,mmm,1020,14.068494409002597,0.00011676947705937846,2025-08-22 08:04:39.362650
MPNet-S,bengali,3,XGBoost,reg,mean,1020,14.37172422799631,0.00015642176753411015,2025-08-22 08:04:54.242225
MPNet-S,bengali,3,XGBoost,reg,mmm,1020,14.050843065022491,0.00015535272248169756,2025-08-22 08:05:08.800063
mBERT-T,bengali,3,GaussianNB,reg,mean,1020,11.646658898011083,0.00012410306612967295,2025-08-22 08:05:20.952973
mBERT-T,bengali,3,GaussianNB,reg,mmm,1020,13.306224073981866,0.0001407191375493046,2025-08-22 08:05:34.765290
mT5-T,bengali,3,GaussianNB,reg,mean,1020,14.98874777200399,0.00016291884228441026,2025-08-22 08:05:50.261323
mT5-T,bengali,3,GaussianNB,reg,mmm,1020,14.856044309999561,0.00016187097969014118,2025-08-22 08:06:05.624146
XGLM-T,bengali,3,GaussianNB,reg,mean,1020,21.506406846019672,0.00028520305881112767,2025-08-22 08:06:27.636031
XGLM-T,bengali,3,GaussianNB,reg,mmm,1020,21.604618924000533,0.0002847320441466418,2025-08-22 08:06:49.745959
mDeBERTa-T,bengali,3,GaussianNB,reg,mean,1020,14.134021898003994,0.00016587541698537319,2025-08-22 08:07:04.386315
mDeBERTa-T,bengali,3,GaussianNB,reg,mmm,1020,14.127024040994002,0.000166868220013228,2025-08-22 08:07:19.019395
XLM-R-T,bengali,3,GaussianNB,reg,mean,1020,11.200198578007985,0.00011387102933056794,2025-08-22 08:07:30.729657
XLM-R-T,bengali,3,GaussianNB,reg,mmm,1020,11.189512285985984,0.00011349564642527847,2025-08-22 08:07:42.427573
BGE-M3-S,bengali,3,GaussianNB,reg,mean,1020,23.300982857006602,0.00031509255684674504,2025-08-22 08:08:06.239784
BGE-M3-S,bengali,3,GaussianNB,reg,mmm,1020,23.475016798998695,0.0003182274278658644,2025-08-22 08:08:30.222005
MiniLM-S,bengali,3,GaussianNB,reg,mean,1020,14.169769380998332,0.00011527383807748972,2025-08-22 08:08:44.898437
MiniLM-S,bengali,3,GaussianNB,reg,mmm,1020,13.570088214997668,0.0001113869069037547,2025-08-22 08:08:58.975455
mE5-S,bengali,3,GaussianNB,reg,mean,1020,13.797986543999286,0.0001139984257656048,2025-08-22 08:09:13.280889
mE5-S,bengali,3,GaussianNB,reg,mmm,1020,13.678350217000116,0.00011215947964655616,2025-08-22 08:09:27.465924
MPNet-S,bengali,3,GaussianNB,reg,mean,1020,14.058359749004012,0.0001533244202857326,2025-08-22 08:09:42.031217
MPNet-S,bengali,3,GaussianNB,reg,mmm,1020,14.010003029979998,0.00015466890102069523,2025-08-22 08:09:56.547638
mBERT-T,bengali,3,linear,deep,mean,1020,11.678599731007125,0.0001232888307870286,2025-08-22 08:10:08.731924
mBERT-T,bengali,3,linear,deep,mmm,1020,11.703766152000753,0.00012565584547459774,2025-08-22 08:10:20.940466
mT5-T,bengali,3,linear,deep,mean,1020,14.75997998699313,0.00016104369080659523,2025-08-22 08:10:36.206506
mT5-T,bengali,3,linear,deep,mmm,1020,14.82594363798853,0.00016269899505706145,2025-08-22 08:10:51.539133
XGLM-T,bengali,3,linear,deep,mean,1020,22.03992627200205,0.0002917822541282407,2025-08-22 08:11:14.084313
XGLM-T,bengali,3,linear,deep,mmm,1020,21.6381053479854,0.0002876570060394847,2025-08-22 08:11:36.226202
mDeBERTa-T,bengali,3,linear,deep,mean,1020,14.319047679018695,0.00016868810745063065,2025-08-22 08:11:51.052524
mDeBERTa-T,bengali,3,linear,deep,mmm,1020,14.206981185998302,0.00016669078001989323,2025-08-22 08:12:05.767402
XLM-R-T,bengali,3,linear,deep,mean,1020,11.288329453003826,0.00011553709993732087,2025-08-22 08:12:17.563675
XLM-R-T,bengali,3,linear,deep,mmm,1020,11.248108378989855,0.00011556724437383475,2025-08-22 08:12:29.319543
BGE-M3-S,bengali,3,linear,deep,mean,1020,23.435893232992385,0.000318311531550248,2025-08-22 08:12:53.262475
BGE-M3-S,bengali,3,linear,deep,mmm,1020,23.473640914977295,0.0003189456932201796,2025-08-22 08:13:17.246996
MiniLM-S,bengali,3,linear,deep,mean,1020,13.446654514002148,0.00011102749559058808,2025-08-22 08:13:31.200845
MiniLM-S,bengali,3,linear,deep,mmm,1020,13.594706033996772,0.00011329828037246096,2025-08-22 08:13:45.303102
mE5-S,bengali,3,linear,deep,mean,1020,13.788129927997943,0.00011264416568811662,2025-08-22 08:13:59.598824
mE5-S,bengali,3,linear,deep,mmm,1020,13.816193868988194,0.00011390070655581405,2025-08-22 08:14:13.928060
MPNet-S,bengali,3,linear,deep,mean,1020,14.078072962991428,0.0001544613448528724,2025-08-22 08:14:28.512332
MPNet-S,bengali,3,linear,deep,mmm,1020,14.052440308005316,0.00015515217724757478,2025-08-22 08:14:43.071667
mBERT-T,bengali,3,resmicro,deep,mean,1020,11.678444777993718,0.00012643123963101605,2025-08-22 08:14:55.257357
mBERT-T,bengali,3,resmicro,deep,mmm,1020,11.807534397987183,0.00012776105291632307,2025-08-22 08:15:07.571414
mT5-T,bengali,3,resmicro,deep,mean,1020,14.786939640005585,0.00015996395288701956,2025-08-22 08:15:22.865288
mT5-T,bengali,3,resmicro,deep,mmm,1020,14.864922367007239,0.00016124838313114187,2025-08-22 08:15:38.240713
XGLM-T,bengali,3,resmicro,deep,mean,1020,21.679236586001934,0.0002876658010412691,2025-08-22 08:16:00.425561
XGLM-T,bengali,3,resmicro,deep,mmm,1020,21.647846053005196,0.00028390049642461703,2025-08-22 08:16:22.577386
mDeBERTa-T,bengali,3,resmicro,deep,mean,1020,14.204059084993787,0.00016608218335289576,2025-08-22 08:16:37.288879
mDeBERTa-T,bengali,3,resmicro,deep,mmm,1020,14.197953437978867,0.00016641460107633292,2025-08-22 08:16:52.000555
XLM-R-T,bengali,3,resmicro,deep,mean,1020,11.288921090017539,0.0001152786701373628,2025-08-22 08:17:03.816846
XLM-R-T,bengali,3,resmicro,deep,mmm,1020,11.29911616598838,0.00011462551907252714,2025-08-22 08:17:15.623402
BGE-M3-S,bengali,3,resmicro,deep,mean,1020,23.434797027992317,0.00031852860075188704,2025-08-22 08:17:39.567399
BGE-M3-S,bengali,3,resmicro,deep,mmm,1020,23.72949771399726,0.0003209749093064121,2025-08-22 08:18:03.804375
MiniLM-S,bengali,3,resmicro,deep,mean,1020,13.540199358016253,0.00011274674262287564,2025-08-22 08:18:17.854272
MiniLM-S,bengali,3,resmicro,deep,mmm,1020,13.587929427012568,0.00011274912308810519,2025-08-22 08:18:31.951170
mE5-S,bengali,3,resmicro,deep,mean,1020,14.050364202994388,0.00011818867615920469,2025-08-22 08:18:46.509662
mE5-S,bengali,3,resmicro,deep,mmm,1020,13.733019326988142,0.00011452012711352314,2025-08-22 08:19:00.750130
MPNet-S,bengali,3,resmicro,deep,mean,1020,14.138489077013219,0.00015514380826420928,2025-08-22 08:19:15.395608
MPNet-S,bengali,3,resmicro,deep,mmm,1020,14.05706588900648,0.00015230580341101164,2025-08-22 08:19:29.959452
mBERT-T,bengali,3,microffn,deep,mean,1020,11.697146204009186,0.0001262879273314361,2025-08-22 08:19:42.166323
mBERT-T,bengali,3,microffn,deep,mmm,1020,11.804811898007756,0.0001273777522387709,2025-08-22 08:19:54.475466
mT5-T,bengali,3,microffn,deep,mean,1020,14.76416814699769,0.00016240792764330098,2025-08-22 08:20:09.745324
mT5-T,bengali,3,microffn,deep,mmm,1020,14.914968979021069,0.00016309430692030283,2025-08-22 08:20:25.166608
XGLM-T,bengali,3,microffn,deep,mean,1020,21.571691784018185,0.00028624538587628814,2025-08-22 08:20:47.246984
XGLM-T,bengali,3,microffn,deep,mmm,1020,21.71703324400005,0.00028721145437837515,2025-08-22 08:21:09.467939
mDeBERTa-T,bengali,3,microffn,deep,mean,1020,14.226543052995112,0.00016473064991451574,2025-08-22 08:21:24.201611
mDeBERTa-T,bengali,3,microffn,deep,mmm,1020,14.235615498997504,0.00016617416570969743,2025-08-22 08:21:38.944184
XLM-R-T,bengali,3,microffn,deep,mean,1020,11.178731068008346,0.00011217036665157158,2025-08-22 08:21:50.630651
XLM-R-T,bengali,3,microffn,deep,mmm,1020,11.208061121986248,0.00011417630757316264,2025-08-22 08:22:02.345600
BGE-M3-S,bengali,3,microffn,deep,mean,1020,24.01869850300136,0.00032190616030033546,2025-08-22 08:22:26.877033
BGE-M3-S,bengali,3,microffn,deep,mmm,1020,23.527679583989084,0.00031957021053609353,2025-08-22 08:22:50.912038
MiniLM-S,bengali,3,microffn,deep,mean,1020,13.586030612990726,0.00011480398709511792,2025-08-22 08:23:05.006193
MiniLM-S,bengali,3,microffn,deep,mmm,1020,13.541904577985406,0.00011250751409250871,2025-08-22 08:23:19.062773
mE5-S,bengali,3,microffn,deep,mean,1020,13.775393391988473,0.00011583289140008052,2025-08-22 08:23:33.345724
mE5-S,bengali,3,microffn,deep,mmm,1020,13.811094772972865,0.00011575050360531943,2025-08-22 08:23:47.664045
MPNet-S,bengali,3,microffn,deep,mean,1020,14.044817216985393,0.00015340359632308757,2025-08-22 08:24:02.215407
MPNet-S,bengali,3,microffn,deep,mmm,1020,14.042920226987917,0.00015493230951778834,2025-08-22 08:24:16.765470
mBERT-T,arabic,2,LightGBM,reg,mean,1020,18.244461480004247,0.00023876385141507057,2025-08-22 08:24:35.528722
mBERT-T,arabic,2,LightGBM,reg,mmm,1020,18.10971329701715,0.00023901820129786577,2025-08-22 08:24:54.143313
mT5-T,arabic,2,LightGBM,reg,mean,1020,22.895460606989218,0.0003013303745233216,2025-08-22 08:25:17.545103
mT5-T,arabic,2,LightGBM,reg,mmm,1020,22.813143831997877,0.0003019520637333767,2025-08-22 08:25:40.863737
XGLM-T,arabic,2,LightGBM,reg,mean,1020,39.97727014799602,0.0006076502284941145,2025-08-22 08:26:21.346199
XGLM-T,arabic,2,LightGBM,reg,mmm,1020,39.9888332610135,0.0006111945386110387,2025-08-22 08:27:01.839540
mDeBERTa-T,arabic,2,LightGBM,reg,mean,1020,23.448924997996073,0.0003287562376173963,2025-08-22 08:27:25.794703
mDeBERTa-T,arabic,2,LightGBM,reg,mmm,1020,23.48781900398899,0.0003289601611596908,2025-08-22 08:27:49.789896
XLM-R-T,arabic,2,LightGBM,reg,mean,1020,16.061902772984467,0.0001987500487224975,2025-08-22 08:28:06.358058
XLM-R-T,arabic,2,LightGBM,reg,mmm,1020,16.189021209982457,0.00020218291777850014,2025-08-22 08:28:23.053148
BGE-M3-S,arabic,2,LightGBM,reg,mean,1020,31.02336488198489,0.00045250877567010444,2025-08-22 08:28:54.582247
BGE-M3-S,arabic,2,LightGBM,reg,mmm,1020,31.136223397013964,0.0004531244310021337,2025-08-22 08:29:26.228355
MiniLM-S,arabic,2,LightGBM,reg,mean,1020,14.292396592005389,0.0001271114626539751,2025-08-22 08:29:41.028075
MiniLM-S,arabic,2,LightGBM,reg,mmm,1020,14.43332202298916,0.00012830361849278435,2025-08-22 08:29:55.970579
mE5-S,arabic,2,LightGBM,reg,mean,1020,14.433118029992329,0.00012793295464110318,2025-08-22 08:30:10.915173
mE5-S,arabic,2,LightGBM,reg,mmm,1020,14.321828326996183,0.00012476359921369327,2025-08-22 08:30:25.742758
MPNet-S,arabic,2,LightGBM,reg,mean,1020,18.8848925360071,0.00023320753524790866,2025-08-22 08:30:45.134340
MPNet-S,arabic,2,LightGBM,reg,mmm,1020,16.740398586989613,0.00020470517940540238,2025-08-22 08:31:02.380550
mBERT-T,arabic,2,LogisticRegression,reg,mean,1020,18.226111853990005,0.00025088463265480706,2025-08-22 08:31:21.116879
mBERT-T,arabic,2,LogisticRegression,reg,mmm,1020,18.182875012018485,0.00025351833200894583,2025-08-22 08:31:39.809581
mT5-T,arabic,2,LogisticRegression,reg,mean,1020,23.049873812997248,0.0003123339147979396,2025-08-22 08:32:03.366873
mT5-T,arabic,2,LogisticRegression,reg,mmm,1020,23.250712091015885,0.00031929384484866694,2025-08-22 08:32:27.124585
XGLM-T,arabic,2,LogisticRegression,reg,mean,1020,40.06502453802386,0.0006180904150184817,2025-08-22 08:33:07.694506
XGLM-T,arabic,2,LogisticRegression,reg,mmm,1020,40.569399588013766,0.000634459465954429,2025-08-22 08:33:48.770044
mDeBERTa-T,arabic,2,LogisticRegression,reg,mean,1020,23.509769955999218,0.0003457142867911779,2025-08-22 08:34:12.787684
mDeBERTa-T,arabic,2,LogisticRegression,reg,mmm,1020,24.44396499899449,0.00035205343999278544,2025-08-22 08:34:37.738351
XLM-R-T,arabic,2,LogisticRegression,reg,mean,1020,16.25239248701837,0.0002147607651744321,2025-08-22 08:34:54.499158
XLM-R-T,arabic,2,LogisticRegression,reg,mmm,1020,16.962594709009863,0.00021523574751252628,2025-08-22 08:35:11.969116
BGE-M3-S,arabic,2,LogisticRegression,reg,mean,1020,31.89990663100616,0.0004679249145307355,2025-08-22 08:35:44.375781
BGE-M3-S,arabic,2,LogisticRegression,reg,mmm,1020,31.60360800399212,0.0004692639927763486,2025-08-22 08:36:16.486331
MiniLM-S,arabic,2,LogisticRegression,reg,mean,1020,15.468199331022333,0.000149632379187168,2025-08-22 08:36:32.460756
MiniLM-S,arabic,2,LogisticRegression,reg,mmm,1020,15.542879488988547,0.00014757288460896315,2025-08-22 08:36:48.515827
mE5-S,arabic,2,LogisticRegression,reg,mean,1020,15.425844433018938,0.0001502716401223344,2025-08-22 08:37:04.450154
mE5-S,arabic,2,LogisticRegression,reg,mmm,1020,15.381848284014268,0.0001485588664427648,2025-08-22 08:37:20.338830
MPNet-S,arabic,2,LogisticRegression,reg,mean,1020,17.240344448015094,0.00022383007292291543,2025-08-22 08:37:38.086107
MPNet-S,arabic,2,LogisticRegression,reg,mmm,1020,17.975812667020364,0.00022687525680710897,2025-08-22 08:37:56.573439
mBERT-T,arabic,2,RandomForest,reg,mean,1020,18.132199932995718,0.00023757576039066275,2025-08-22 08:38:15.211119
mBERT-T,arabic,2,RandomForest,reg,mmm,1020,18.315051778015913,0.00024047061447261548,2025-08-22 08:38:34.031290
mT5-T,arabic,2,RandomForest,reg,mean,1020,23.243262450996554,0.0003083854387377228,2025-08-22 08:38:57.781796
mT5-T,arabic,2,RandomForest,reg,mmm,1020,23.893128241004888,0.00030612453132803545,2025-08-22 08:39:22.188794
XGLM-T,arabic,2,RandomForest,reg,mean,1020,40.140405751008075,0.0006154610465364971,2025-08-22 08:40:02.833970
XGLM-T,arabic,2,RandomForest,reg,mmm,1020,40.420774848986184,0.0006192697656333251,2025-08-22 08:40:43.763282
mDeBERTa-T,arabic,2,RandomForest,reg,mean,1020,23.85344016199815,0.00033459999493372296,2025-08-22 08:41:08.123292
mDeBERTa-T,arabic,2,RandomForest,reg,mmm,1020,24.024003200989682,0.0003373521383256672,2025-08-22 08:41:32.656248
XLM-R-T,arabic,2,RandomForest,reg,mean,1020,16.454740966000827,0.00020419374083163963,2025-08-22 08:41:49.622159
XLM-R-T,arabic,2,RandomForest,reg,mmm,1020,16.41886124102166,0.00020514303106610474,2025-08-22 08:42:06.547384
BGE-M3-S,arabic,2,RandomForest,reg,mean,1020,31.755674419982824,0.00046190103211925525,2025-08-22 08:42:38.810056
BGE-M3-S,arabic,2,RandomForest,reg,mmm,1020,32.135101725987624,0.0004692380401210207,2025-08-22 08:43:11.455118
MiniLM-S,arabic,2,RandomForest,reg,mean,1020,14.925354954000795,0.00013596461421063158,2025-08-22 08:43:26.893682
MiniLM-S,arabic,2,RandomForest,reg,mmm,1020,14.684807953977725,0.00013111962138448582,2025-08-22 08:43:42.088893
mE5-S,arabic,2,RandomForest,reg,mean,1020,14.759454968007049,0.0001308584977930647,2025-08-22 08:43:57.361014
mE5-S,arabic,2,RandomForest,reg,mmm,1020,14.685016283998266,0.00013050397844143193,2025-08-22 08:44:12.556409
MPNet-S,arabic,2,RandomForest,reg,mean,1020,16.87359403897426,0.00020647265143199827,2025-08-22 08:44:29.937472
MPNet-S,arabic,2,RandomForest,reg,mmm,1020,17.175377011008095,0.0002106542060552515,2025-08-22 08:44:47.625159
mBERT-T,arabic,2,XGBoost,reg,mean,1020,18.169495373003883,0.00023774649533537273,2025-08-22 08:45:06.300461
mBERT-T,arabic,2,XGBoost,reg,mmm,1020,18.109452389995568,0.0002373077697976967,2025-08-22 08:45:24.915135
mT5-T,arabic,2,XGBoost,reg,mean,1020,22.934173148998525,0.0003012702563729654,2025-08-22 08:45:48.356335
mT5-T,arabic,2,XGBoost,reg,mmm,1020,22.954149811004754,0.00030481931995982015,2025-08-22 08:46:11.819409
XGLM-T,arabic,2,XGBoost,reg,mean,1020,40.02333184602321,0.0006096152351504558,2025-08-22 08:46:52.348074
XGLM-T,arabic,2,XGBoost,reg,mmm,1020,40.20576412801165,0.0006098671778398796,2025-08-22 08:47:33.057699
mDeBERTa-T,arabic,2,XGBoost,reg,mean,1020,23.557741265016375,0.0003270529960606598,2025-08-22 08:47:57.127224
mDeBERTa-T,arabic,2,XGBoost,reg,mmm,1020,23.900077833997784,0.00032802849959539404,2025-08-22 08:48:21.539593
XLM-R-T,arabic,2,XGBoost,reg,mean,1020,16.2035479839833,0.00020047487515605797,2025-08-22 08:48:38.253975
XLM-R-T,arabic,2,XGBoost,reg,mmm,1020,16.155825589987217,0.00020206294355739262,2025-08-22 08:48:54.916512
BGE-M3-S,arabic,2,XGBoost,reg,mean,1020,31.212723417993402,0.00045640001572213186,2025-08-22 08:49:26.639263
BGE-M3-S,arabic,2,XGBoost,reg,mmm,1020,31.101802541001234,0.0004526648142968611,2025-08-22 08:49:58.250192
MiniLM-S,arabic,2,XGBoost,reg,mean,1020,14.748608256981242,0.0001303149680985065,2025-08-22 08:50:13.506239
MiniLM-S,arabic,2,XGBoost,reg,mmm,1020,14.406171990995063,0.00012982941081027987,2025-08-22 08:50:28.420735
mE5-S,arabic,2,XGBoost,reg,mean,1020,14.40301345300395,0.0001285271962200334,2025-08-22 08:50:43.335777
mE5-S,arabic,2,XGBoost,reg,mmm,1020,15.029099981009495,0.00012807982151966246,2025-08-22 08:50:58.872371
MPNet-S,arabic,2,XGBoost,reg,mean,1020,16.587284919980448,0.00020411079864106623,2025-08-22 08:51:15.967302
MPNet-S,arabic,2,XGBoost,reg,mmm,1020,16.603820049989736,0.00020533091696841858,2025-08-22 08:51:33.080613
mBERT-T,arabic,2,GaussianNB,reg,mean,1020,17.92170489797718,0.00023480248349289561,2025-08-22 08:51:51.507269
mBERT-T,arabic,2,GaussianNB,reg,mmm,1020,18.03184694700758,0.00023759598534327497,2025-08-22 08:52:10.049024
mT5-T,arabic,2,GaussianNB,reg,mean,1020,22.88441915999283,0.00029969177492012865,2025-08-22 08:52:33.441901
mT5-T,arabic,2,GaussianNB,reg,mmm,1020,22.95536642699153,0.0003046503476698134,2025-08-22 08:52:56.903862
XGLM-T,arabic,2,GaussianNB,reg,mean,1020,39.989890732977074,0.0006103075102073313,2025-08-22 08:53:37.403793
XGLM-T,arabic,2,GaussianNB,reg,mmm,1020,40.065338971995516,0.0006104339408713288,2025-08-22 08:54:17.972745
mDeBERTa-T,arabic,2,GaussianNB,reg,mean,1020,23.34213715099031,0.0003257524233846677,2025-08-22 08:54:41.823760
mDeBERTa-T,arabic,2,GaussianNB,reg,mmm,1020,23.462317124998663,0.0003288389603713318,2025-08-22 08:55:05.795797
XLM-R-T,arabic,2,GaussianNB,reg,mean,1020,16.100974503991893,0.0001984027766191958,2025-08-22 08:55:22.409803
XLM-R-T,arabic,2,GaussianNB,reg,mmm,1020,16.240188055002363,0.00020213593947840494,2025-08-22 08:55:39.155867
BGE-M3-S,arabic,2,GaussianNB,reg,mean,1020,31.619444839976495,0.000459360882181786,2025-08-22 08:56:11.283460
BGE-M3-S,arabic,2,GaussianNB,reg,mmm,1020,31.304921689996263,0.0004562587446006561,2025-08-22 08:56:43.095916
MiniLM-S,arabic,2,GaussianNB,reg,mean,1020,14.59595487700426,0.0001315307454139253,2025-08-22 08:56:58.200683
MiniLM-S,arabic,2,GaussianNB,reg,mmm,1020,14.249121039989404,0.0001276675644093874,2025-08-22 08:57:12.957533
mE5-S,arabic,2,GaussianNB,reg,mean,1020,14.343222647992661,0.00012697870551976783,2025-08-22 08:57:27.811567
mE5-S,arabic,2,GaussianNB,reg,mmm,1020,14.93023255499429,0.00013125905790046556,2025-08-22 08:57:43.249250
MPNet-S,arabic,2,GaussianNB,reg,mean,1020,16.54689268799848,0.00020328864796254528,2025-08-22 08:58:00.303640
MPNet-S,arabic,2,GaussianNB,reg,mmm,1020,16.6717959230009,0.00020320061142291935,2025-08-22 08:58:17.481910
mBERT-T,arabic,2,linear,deep,mean,1020,18.06152313799248,0.00023403279379782723,2025-08-22 08:58:36.050593
mBERT-T,arabic,2,linear,deep,mmm,1020,18.14508319599554,0.00024079508491253593,2025-08-22 08:58:54.706177
mT5-T,arabic,2,linear,deep,mean,1020,22.869301601982443,0.00030199798779256235,2025-08-22 08:59:18.082861
mT5-T,arabic,2,linear,deep,mmm,1020,22.982005372003186,0.0003032732331226967,2025-08-22 08:59:41.571811
XGLM-T,arabic,2,linear,deep,mean,1020,40.71803615099634,0.0006223313460408041,2025-08-22 09:00:22.800195
XGLM-T,arabic,2,linear,deep,mmm,1020,40.86198121300549,0.0006293824601960817,2025-08-22 09:01:04.167956
mDeBERTa-T,arabic,2,linear,deep,mean,1020,23.534997629991267,0.0003302417362658112,2025-08-22 09:01:28.209766
