embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mBERT-T,english,-1,KMeans++,reg,mmm,200,3.1636431217193604,6.261377011736234e-06,2025-08-25 19:16:50.500321
mT5-T,english,-1,KMeans++,reg,mean,200,4.031458616256714,7.99423312275498e-06,2025-08-25 19:16:54.534203
mT5-T,english,-1,KMeans++,reg,mmm,200,4.132232904434204,8.046088778293796e-06,2025-08-25 19:16:58.668742
XGLM-T,english,-1,KMeans++,reg,mean,200,4.310627222061157,8.709861781464684e-06,2025-08-25 19:17:02.981976
XGLM-T,english,-1,KMeans++,reg,mmm,200,4.383979558944702,8.78409459821052e-06,2025-08-25 19:17:07.368493
mDeBERTa-T,english,-1,KMeans++,reg,mean,200,3.9952807426452637,7.922493739304719e-06,2025-08-25 19:17:11.366130
mDeBERTa-T,english,-1,KMeans++,reg,mmm,200,4.0307111740112305,8.022981306270316e-06,2025-08-25 19:17:15.399142
XLM-R-T,english,-1,KMeans++,reg,mean,200,4.166136026382446,8.242005772193274e-06,2025-08-25 19:17:19.567683
XLM-R-T,english,-1,KMeans++,reg,mmm,200,4.332661390304565,8.48569786046942e-06,2025-08-25 19:17:23.902733
BGE-M3-S,english,-1,KMeans++,reg,mean,200,4.310029983520508,8.526675984064737e-06,2025-08-25 19:17:28.215200
BGE-M3-S,english,-1,KMeans++,reg,mmm,200,4.334854602813721,8.514376915693282e-06,2025-08-25 19:17:32.552218
MiniLM-S,english,-1,KMeans++,reg,mean,200,4.076622486114502,8.053028002778689e-06,2025-08-25 19:17:36.630967
MiniLM-S,english,-1,KMeans++,reg,mmm,200,4.164233684539795,8.191105494068728e-06,2025-08-25 19:17:40.797413
mE5-S,english,-1,KMeans++,reg,mean,200,4.100220441818237,8.169404492792155e-06,2025-08-25 19:17:44.899996
mE5-S,english,-1,KMeans++,reg,mmm,200,4.138362169265747,8.151711314668258e-06,2025-08-25 19:17:49.040879
MPNet-S,english,-1,KMeans++,reg,mean,200,4.179999589920044,8.316167239695787e-06,2025-08-25 19:17:53.223506
MPNet-S,english,-1,KMeans++,reg,mmm,200,4.257647514343262,8.37485179470645e-06,2025-08-25 19:17:57.483699
mBERT-T,japanese,-1,KMeans,reg,mean,450,22.10803484916687,4.724978336930275e-05,2025-08-25 19:18:19.629638
mBERT-T,japanese,-1,KMeans,reg,mmm,450,22.021865606307983,4.743265164203114e-05,2025-08-25 19:18:41.653565
mT5-T,japanese,-1,KMeans,reg,mean,450,18.906145811080933,3.967168772176092e-05,2025-08-25 19:19:00.562239
mT5-T,japanese,-1,KMeans,reg,mmm,450,18.68151307106018,3.945777728369942e-05,2025-08-25 19:19:19.246549
XGLM-T,japanese,-1,KMeans,reg,mean,450,27.477728843688965,5.714152020947924e-05,2025-08-25 19:19:46.726386
XGLM-T,japanese,-1,KMeans,reg,mmm,450,27.803112506866455,5.780558851234707e-05,2025-08-25 19:20:14.531104
mDeBERTa-T,japanese,-1,KMeans,reg,mean,450,18.792189359664917,3.9396896983186403e-05,2025-08-25 19:20:33.325760
mDeBERTa-T,japanese,-1,KMeans,reg,mmm,450,19.108915090560913,4.040857293124184e-05,2025-08-25 19:20:52.437177
XLM-R-T,japanese,-1,KMeans,reg,mean,450,19.84298586845398,4.242801709405163e-05,2025-08-25 19:21:12.282702
XLM-R-T,japanese,-1,KMeans,reg,mmm,450,20.356945753097534,4.330431285327673e-05,2025-08-25 19:21:32.642317
BGE-M3-S,japanese,-1,KMeans,reg,mean,450,21.557087898254395,4.5318929812769404e-05,2025-08-25 19:21:54.202052
BGE-M3-S,japanese,-1,KMeans,reg,mmm,450,21.940853357315063,4.670354424364037e-05,2025-08-25 19:22:16.145203
MiniLM-S,japanese,-1,KMeans,reg,mean,450,18.05942988395691,3.910486256196219e-05,2025-08-25 19:22:34.206322
MiniLM-S,japanese,-1,KMeans,reg,mmm,450,18.31324815750122,3.990903300249282e-05,2025-08-25 19:22:52.522070
mE5-S,japanese,-1,KMeans,reg,mean,450,18.196451902389526,3.885532180990334e-05,2025-08-25 19:23:10.720393
mE5-S,japanese,-1,KMeans,reg,mmm,450,18.398173332214355,3.9309911919214105e-05,2025-08-25 19:23:29.120932
MPNet-S,japanese,-1,KMeans,reg,mean,450,20.608174800872803,4.4279812030825354e-05,2025-08-25 19:23:49.731650
MPNet-S,japanese,-1,KMeans,reg,mmm,450,20.458365440368652,4.34277110945781e-05,2025-08-25 19:24:10.191953
mBERT-T,japanese,-1,KMeans++,reg,mean,450,21.746004343032837,4.769163386342387e-05,2025-08-25 19:24:31.940148
mBERT-T,japanese,-1,KMeans++,reg,mmm,450,22.406452178955078,4.798715174992879e-05,2025-08-25 19:24:54.348938
mT5-T,japanese,-1,KMeans++,reg,mean,450,19.029648542404175,4.0264739377299945e-05,2025-08-25 19:25:13.381134
mT5-T,japanese,-1,KMeans++,reg,mmm,450,19.11844778060913,4.074088115248415e-05,2025-08-25 19:25:32.501522
XGLM-T,japanese,-1,KMeans++,reg,mean,450,27.35852885246277,5.729331917186578e-05,2025-08-25 19:25:59.862261
XGLM-T,japanese,-1,KMeans++,reg,mmm,450,27.269591569900513,5.6947716510455306e-05,2025-08-25 19:26:27.133727
mDeBERTa-T,japanese,-1,KMeans++,reg,mean,450,19.22477626800537,4.044398254182603e-05,2025-08-25 19:26:46.360770
mDeBERTa-T,japanese,-1,KMeans++,reg,mmm,450,19.165040016174316,4.0956026743336724e-05,2025-08-25 19:27:05.527787
XLM-R-T,japanese,-1,KMeans++,reg,mean,450,20.567631483078003,4.381019770514965e-05,2025-08-25 19:27:26.097781
XLM-R-T,japanese,-1,KMeans++,reg,mmm,450,20.785786151885986,4.40522981427047e-05,2025-08-25 19:27:46.886182
BGE-M3-S,japanese,-1,KMeans++,reg,mean,450,21.396998643875122,4.53166355008833e-05,2025-08-25 19:28:08.285357
BGE-M3-S,japanese,-1,KMeans++,reg,mmm,450,21.534391164779663,4.6417721971415336e-05,2025-08-25 19:28:29.822279
MiniLM-S,japanese,-1,KMeans++,reg,mean,450,18.24898409843445,3.88875149572889e-05,2025-08-25 19:28:48.074180
MiniLM-S,japanese,-1,KMeans++,reg,mmm,450,18.23294997215271,3.892228348222043e-05,2025-08-25 19:29:06.308879
mE5-S,japanese,-1,KMeans++,reg,mean,450,18.122087001800537,3.9228099995711274e-05,2025-08-25 19:29:24.433656
mE5-S,japanese,-1,KMeans++,reg,mmm,450,18.330960512161255,3.9706331472345336e-05,2025-08-25 19:29:42.766660
MPNet-S,japanese,-1,KMeans++,reg,mean,450,20.53240728378296,4.361938824045658e-05,2025-08-25 19:30:03.301848
MPNet-S,japanese,-1,KMeans++,reg,mmm,450,20.724913120269775,4.389997152498034e-05,2025-08-25 19:30:24.029653
mBERT-T,turkish,-1,KMeans,reg,mean,350,11.889950275421143,2.5220205891023986e-05,2025-08-25 19:30:35.948716
mBERT-T,turkish,-1,KMeans,reg,mmm,350,12.068208694458008,2.5821090562223182e-05,2025-08-25 19:30:48.019141
mT5-T,turkish,-1,KMeans,reg,mean,350,13.275733232498169,2.766685499213699e-05,2025-08-25 19:31:01.297724
mT5-T,turkish,-1,KMeans,reg,mmm,350,13.312839269638062,2.789409628079997e-05,2025-08-25 19:31:14.613383
XGLM-T,turkish,-1,KMeans,reg,mean,350,15.900971412658691,3.303897950873552e-05,2025-08-25 19:31:30.517277
XGLM-T,turkish,-1,KMeans,reg,mmm,350,16.16609764099121,3.32115075026287e-05,2025-08-25 19:31:46.686321
