embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
XGLM-T,arabic,-1,KMeans++,reg,tfidfw,350,4.7615861892700195,9.446457934379577e-06,2025-08-25 12:45:39.446661
XGLM-T,arabic,-1,KMeans++,reg,sif,350,4.744462966918945,9.456307750940323e-06,2025-08-25 12:45:44.193403
XGLM-T,arabic,-1,KMeans++,reg,borep,350,9.666797161102295,3.203140976601176e-05,2025-08-25 12:45:53.862041
mDeBERTa-T,arabic,-1,KMeans++,reg,mean,350,2.482628583908081,4.950085548692279e-06,2025-08-25 12:45:56.347096
mDeBERTa-T,arabic,-1,KMeans++,reg,mmm,350,5.204397201538086,1.0002562288178336e-05,2025-08-25 12:46:01.553295
mDeBERTa-T,arabic,-1,KMeans++,reg,tfidfw,350,2.903913736343384,5.736439593334992e-06,2025-08-25 12:46:04.459404
mDeBERTa-T,arabic,-1,KMeans++,reg,sif,350,2.894880771636963,5.816700017121104e-06,2025-08-25 12:46:07.356443
mDeBERTa-T,arabic,-1,KMeans++,reg,borep,350,7.541300058364868,2.6165917139015504e-05,2025-08-25 12:46:14.899685
MPNet-S,arabic,-1,KMeans++,reg,mean,350,2.6017251014709473,5.198391293022367e-06,2025-08-25 12:46:17.503929
MPNet-S,arabic,-1,KMeans++,reg,mmm,350,4.717554330825806,9.123225903113682e-06,2025-08-25 12:46:22.223652
MPNet-S,arabic,-1,KMeans++,reg,tfidfw,350,2.9824471473693848,5.833583774500423e-06,2025-08-25 12:46:25.208138
MPNet-S,arabic,-1,KMeans++,reg,sif,350,2.9631309509277344,5.9921092563205294e-06,2025-08-25 12:46:28.173470
MPNet-S,arabic,-1,KMeans++,reg,borep,350,6.771369457244873,2.2461196770469348e-05,2025-08-25 12:46:34.947153
BGE-M3-S,arabic,-1,KMeans++,reg,mean,350,2.7035574913024902,5.371067549387613e-06,2025-08-25 12:46:37.652420
BGE-M3-S,arabic,-1,KMeans++,reg,mmm,350,5.658103704452515,1.1100570789946452e-05,2025-08-25 12:46:43.312616
BGE-M3-S,arabic,-1,KMeans++,reg,tfidfw,350,3.1252822875976562,6.094879216794615e-06,2025-08-25 12:46:46.439627
BGE-M3-S,arabic,-1,KMeans++,reg,sif,350,3.094191074371338,6.290375854527509e-06,2025-08-25 12:46:49.535854
BGE-M3-S,arabic,-1,KMeans++,reg,borep,350,7.870435476303101,2.690658280630906e-05,2025-08-25 12:46:57.408507
MiniLM-S,arabic,-1,KMeans++,reg,mean,350,2.372800350189209,4.677712245914671e-06,2025-08-25 12:46:59.782990
MiniLM-S,arabic,-1,KMeans++,reg,mmm,350,3.5237934589385986,6.891952706774076e-06,2025-08-25 12:47:03.308575
MiniLM-S,arabic,-1,KMeans++,reg,tfidfw,350,2.6381049156188965,5.130381253957748e-06,2025-08-25 12:47:05.948674
MiniLM-S,arabic,-1,KMeans++,reg,sif,350,2.620986223220825,5.38867486976915e-06,2025-08-25 12:47:08.571494
MiniLM-S,arabic,-1,KMeans++,reg,borep,350,4.868314981460571,1.4750656316396263e-05,2025-08-25 12:47:13.441928
mE5-S,arabic,-1,KMeans++,reg,mean,350,2.3231866359710693,4.540539214081234e-06,2025-08-25 12:47:15.766929
mE5-S,arabic,-1,KMeans++,reg,mmm,350,3.4636197090148926,6.774262880881627e-06,2025-08-25 12:47:19.232560
mE5-S,arabic,-1,KMeans++,reg,tfidfw,350,2.5833189487457275,5.023837766713567e-06,2025-08-25 12:47:21.817665
mE5-S,arabic,-1,KMeans++,reg,sif,350,2.543292284011841,5.2105700668692584e-06,2025-08-25 12:47:24.362832
mE5-S,arabic,-1,KMeans++,reg,borep,350,4.857585430145264,1.474547043906318e-05,2025-08-25 12:47:29.222346
XLM-R-T,bengali,-1,KMeans,reg,mean,450,3.2728374004364014,6.419609952855993e-06,2025-08-25 12:47:32.549597
XLM-R-T,bengali,-1,KMeans,reg,mmm,450,6.56040620803833,1.2639412238310886e-05,2025-08-25 12:47:39.112458
XLM-R-T,bengali,-1,KMeans,reg,tfidfw,450,3.6841084957122803,7.257693736553192e-06,2025-08-25 12:47:42.798201
XLM-R-T,bengali,-1,KMeans,reg,sif,450,3.6664891242980957,7.574015959545419e-06,2025-08-25 12:47:46.466614
XLM-R-T,bengali,-1,KMeans,reg,borep,450,9.458351612091064,3.2706629565291936e-05,2025-08-25 12:47:55.927410
mBERT-T,bengali,-1,KMeans,reg,mean,450,2.075603485107422,4.208862622578939e-06,2025-08-25 12:47:58.004645
mBERT-T,bengali,-1,KMeans,reg,mmm,450,6.434750080108643,1.2555210283619386e-05,2025-08-25 12:48:04.441277
mBERT-T,bengali,-1,KMeans,reg,tfidfw,450,2.472827911376953,4.926766165097554e-06,2025-08-25 12:48:06.916096
mBERT-T,bengali,-1,KMeans,reg,sif,450,2.4762260913848877,5.296716393530368e-06,2025-08-25 12:48:09.394163
mBERT-T,bengali,-1,KMeans,reg,borep,450,9.742482662200928,3.616595994432767e-05,2025-08-25 12:48:19.138358
mT5-T,bengali,-1,KMeans,reg,mean,450,3.3224833011627197,6.666808853657157e-06,2025-08-25 12:48:22.462361
mT5-T,bengali,-1,KMeans,reg,mmm,450,7.540662050247192,1.4513979050999594e-05,2025-08-25 12:48:30.004914
mT5-T,bengali,-1,KMeans,reg,tfidfw,450,3.7218754291534424,7.384131927821372e-06,2025-08-25 12:48:33.728896
mT5-T,bengali,-1,KMeans,reg,sif,450,3.7405548095703125,7.685108395329229e-06,2025-08-25 12:48:37.471560
