embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
mDeBERTa-T,turkish,2,linear,deep,mmm,300,9.792095422744751,4.0858727052071956e-05,2025-08-26 01:02:34.628805,211/300
XLM-R-T,turkish,2,linear,deep,mean,300,7.512052774429321,2.571745305379232e-05,2025-08-26 01:02:42.143726,221/300
XLM-R-T,turkish,2,linear,deep,mmm,300,7.556417942047119,2.5533196197748184e-05,2025-08-26 01:02:49.703343,212/300
BGE-M3-S,turkish,2,linear,deep,mean,300,23.113794088363647,8.328641285756922e-05,2025-08-26 01:03:12.820872,235/300
BGE-M3-S,turkish,2,linear,deep,mmm,300,21.981132745742798,8.064924125328896e-05,2025-08-26 01:03:34.806155,235/300
MiniLM-S,turkish,2,linear,deep,mean,300,11.701934099197388,2.555217781711106e-05,2025-08-26 01:03:46.512582,233/300
MiniLM-S,turkish,2,linear,deep,mmm,300,11.382158279418945,2.4713367450068696e-05,2025-08-26 01:03:57.898976,236/300
mE5-S,turkish,2,linear,deep,mean,300,13.271849870681763,2.7276770936143704e-05,2025-08-26 01:04:11.174634,221/300
mE5-S,turkish,2,linear,deep,mmm,300,13.267642736434937,2.6940402170954602e-05,2025-08-26 01:04:24.446021,223/300
MPNet-S,turkish,2,linear,deep,mean,300,17.177621841430664,3.9462779379732473e-05,2025-08-26 01:04:41.627948,232/300
MPNet-S,turkish,2,linear,deep,mmm,300,15.082278966903687,3.865402563245997e-05,2025-08-26 01:04:56.714409,231/300
mBERT-T,turkish,2,resmicro,deep,mean,300,6.491633176803589,2.4945002097586793e-05,2025-08-26 01:05:03.217202,165/300
mBERT-T,turkish,2,resmicro,deep,mmm,300,6.25270676612854,2.4412767241420573e-05,2025-08-26 01:05:09.472738,160/300
mT5-T,turkish,2,resmicro,deep,mean,300,17.98717164993286,5.046018854676509e-05,2025-08-26 01:05:27.463047,163/300
mT5-T,turkish,2,resmicro,deep,mmm,300,17.746129035949707,5.0409445361530076e-05,2025-08-26 01:05:45.212467,164/300
XGLM-T,turkish,2,resmicro,deep,mean,300,20.96170425415039,7.504988846460978e-05,2025-08-26 01:06:06.177236,157/300
XGLM-T,turkish,2,resmicro,deep,mmm,300,21.13327383995056,7.51282014656398e-05,2025-08-26 01:06:27.313410,172/300
mDeBERTa-T,turkish,2,resmicro,deep,mean,300,10.009385347366333,3.962882482111453e-05,2025-08-26 01:06:37.325622,169/300
mDeBERTa-T,turkish,2,resmicro,deep,mmm,300,9.820388317108154,4.106195329851574e-05,2025-08-26 01:06:47.148926,165/300
XLM-R-T,turkish,2,resmicro,deep,mean,300,7.427093267440796,2.548524531463782e-05,2025-08-26 01:06:54.578957,170/300
XLM-R-T,turkish,2,resmicro,deep,mmm,300,7.5393242835998535,2.55960059428215e-05,2025-08-26 01:07:02.121111,167/300
BGE-M3-S,turkish,2,resmicro,deep,mean,300,21.74588942527771,8.069479605422133e-05,2025-08-26 01:07:23.870928,187/300
BGE-M3-S,turkish,2,resmicro,deep,mmm,300,21.28132390975952,7.954485959159004e-05,2025-08-26 01:07:45.155804,184/300
MiniLM-S,turkish,2,resmicro,deep,mean,300,11.303080320358276,2.5296350843226067e-05,2025-08-26 01:07:56.463015,182/300
MiniLM-S,turkish,2,resmicro,deep,mmm,300,11.113481283187866,2.4186976538137956e-05,2025-08-26 01:08:07.580430,170/300
mE5-S,turkish,2,resmicro,deep,mean,300,11.991941213607788,2.5494685324051164e-05,2025-08-26 01:08:19.576409,164/300
mE5-S,turkish,2,resmicro,deep,mmm,300,11.990451097488403,2.5751007677701988e-05,2025-08-26 01:08:31.570723,164/300
MPNet-S,turkish,2,resmicro,deep,mean,300,14.487478733062744,3.734923758379051e-05,2025-08-26 01:08:46.062353,168/300
MPNet-S,turkish,2,resmicro,deep,mmm,300,14.81893014907837,3.859596237855298e-05,2025-08-26 01:09:00.885165,178/300
mBERT-T,turkish,2,microffn,deep,mean,300,6.242255687713623,2.4324278656442958e-05,2025-08-26 01:09:07.138799,176/300
mBERT-T,turkish,2,microffn,deep,mmm,300,6.181110143661499,2.4250269301125297e-05,2025-08-26 01:09:13.323052,160/300
mT5-T,turkish,2,microffn,deep,mean,300,18.012199878692627,5.105016512351098e-05,2025-08-26 01:09:31.338576,159/300
mT5-T,turkish,2,microffn,deep,mmm,300,17.82675790786743,5.084849663704049e-05,2025-08-26 01:09:49.168577,166/300
XGLM-T,turkish,2,microffn,deep,mean,300,20.961333751678467,7.514609037013187e-05,2025-08-26 01:10:10.132700,171/300
XGLM-T,turkish,2,microffn,deep,mmm,300,20.954469919204712,7.595064035937522e-05,2025-08-26 01:10:31.089995,162/300
mDeBERTa-T,turkish,2,microffn,deep,mean,300,9.951606750488281,3.9947100949228545e-05,2025-08-26 01:10:41.044469,158/300
mDeBERTa-T,turkish,2,microffn,deep,mmm,300,9.926782369613647,4.090018165583964e-05,2025-08-26 01:10:50.974229,155/300
XLM-R-T,turkish,2,microffn,deep,mean,300,7.573888301849365,2.581463651325968e-05,2025-08-26 01:10:58.551045,160/300
XLM-R-T,turkish,2,microffn,deep,mmm,300,7.517583608627319,2.5613779611918662e-05,2025-08-26 01:11:06.071452,156/300
BGE-M3-S,turkish,2,microffn,deep,mean,300,22.424254655838013,8.101045128949964e-05,2025-08-26 01:11:28.499731,188/300
BGE-M3-S,turkish,2,microffn,deep,mmm,300,21.821912050247192,8.080082505938553e-05,2025-08-26 01:11:50.325570,190/300
MiniLM-S,turkish,2,microffn,deep,mean,300,12.126649618148804,2.588730913044678e-05,2025-08-26 01:12:02.456308,165/300
MiniLM-S,turkish,2,microffn,deep,mmm,300,11.515997886657715,2.4973430164510555e-05,2025-08-26 01:12:13.976683,158/300
mE5-S,turkish,2,microffn,deep,mean,300,12.648335218429565,2.6307073326646178e-05,2025-08-26 01:12:26.628967,168/300
mE5-S,turkish,2,microffn,deep,mmm,300,12.406997919082642,2.5785015744749046e-05,2025-08-26 01:12:39.039917,172/300
MPNet-S,turkish,2,microffn,deep,mean,300,16.02365517616272,3.963540128130383e-05,2025-08-26 01:12:55.068186,160/300
MPNet-S,turkish,2,microffn,deep,mmm,300,15.500446319580078,3.8473255946406615e-05,2025-08-26 01:13:10.572903,163/300
mBERT-T,turkish,3,LightGBM,reg,mean,300,6.806173801422119,2.5673139659475394e-05,2025-08-26 01:13:17.405100,161/300
mBERT-T,turkish,3,LightGBM,reg,mmm,300,6.831015110015869,2.6115666517129652e-05,2025-08-26 01:13:24.238105,161/300
mT5-T,turkish,3,LightGBM,reg,mean,300,18.19975996017456,5.203333841453365e-05,2025-08-26 01:13:42.439938,176/300
mT5-T,turkish,3,LightGBM,reg,mmm,300,18.200512886047363,5.141616803097136e-05,2025-08-26 01:14:00.642739,165/300
XGLM-T,turkish,3,LightGBM,reg,mean,300,21.497860431671143,7.630148019137206e-05,2025-08-26 01:14:22.151491,166/300
XGLM-T,turkish,3,LightGBM,reg,mmm,300,21.505040168762207,7.567441582137315e-05,2025-08-26 01:14:43.658974,179/300
mDeBERTa-T,turkish,3,LightGBM,reg,mean,300,10.606993675231934,4.215013039437929e-05,2025-08-26 01:14:54.268236,145/300
mDeBERTa-T,turkish,3,LightGBM,reg,mmm,300,10.573005676269531,4.2735795248879325e-05,2025-08-26 01:15:04.843417,146/300
XLM-R-T,turkish,3,LightGBM,reg,mean,300,7.943571090698242,2.6974728274421085e-05,2025-08-26 01:15:12.789537,173/300
XLM-R-T,turkish,3,LightGBM,reg,mmm,300,7.82948637008667,2.653636630432946e-05,2025-08-26 01:15:20.621220,180/300
BGE-M3-S,turkish,3,LightGBM,reg,mean,300,22.583604335784912,8.208142163239947e-05,2025-08-26 01:15:43.207821,198/300
BGE-M3-S,turkish,3,LightGBM,reg,mmm,300,21.673414707183838,8.168727204260373e-05,2025-08-26 01:16:04.884058,184/300
MiniLM-S,turkish,3,LightGBM,reg,mean,300,11.94961667060852,2.6212208386171948e-05,2025-08-26 01:16:16.836470,164/300
MiniLM-S,turkish,3,LightGBM,reg,mmm,300,11.744045495986938,2.5833341289505817e-05,2025-08-26 01:16:28.583225,163/300
mE5-S,turkish,3,LightGBM,reg,mean,300,12.281283617019653,2.6260625267475843e-05,2025-08-26 01:16:40.866848,170/300
mE5-S,turkish,3,LightGBM,reg,mmm,300,12.212094068527222,2.6178545909954444e-05,2025-08-26 01:16:53.081631,172/300
MPNet-S,turkish,3,LightGBM,reg,mean,300,15.697059869766235,3.94345026283794e-05,2025-08-26 01:17:08.782244,185/300
MPNet-S,turkish,3,LightGBM,reg,mmm,300,15.846362829208374,3.9762045752445855e-05,2025-08-26 01:17:24.631814,181/300
mBERT-T,turkish,3,LogisticRegression,reg,mean,300,6.607645750045776,2.6038406988536866e-05,2025-08-26 01:17:31.242743,160/300
mBERT-T,turkish,3,LogisticRegression,reg,mmm,300,6.350338697433472,2.5882922140955924e-05,2025-08-26 01:17:37.596549,159/300
mT5-T,turkish,3,LogisticRegression,reg,mean,300,18.391337394714355,5.1895926583696296e-05,2025-08-26 01:17:55.990999,163/300
mT5-T,turkish,3,LogisticRegression,reg,mmm,300,17.93275547027588,5.116402667753058e-05,2025-08-26 01:18:13.927227,179/300
XGLM-T,turkish,3,LogisticRegression,reg,mean,300,21.51658034324646,7.633803787149763e-05,2025-08-26 01:18:35.446512,173/300
XGLM-T,turkish,3,LogisticRegression,reg,mmm,300,21.499223709106445,7.729397495322757e-05,2025-08-26 01:18:56.948859,192/300
mDeBERTa-T,turkish,3,LogisticRegression,reg,mean,300,10.637844800949097,4.1942658084630964e-05,2025-08-26 01:19:07.589582,163/300
mDeBERTa-T,turkish,3,LogisticRegression,reg,mmm,300,10.58422565460205,4.258504390875498e-05,2025-08-26 01:19:18.176933,157/300
XLM-R-T,turkish,3,LogisticRegression,reg,mean,300,7.495072841644287,2.596418150226275e-05,2025-08-26 01:19:25.675180,169/300
XLM-R-T,turkish,3,LogisticRegression,reg,mmm,300,7.614840030670166,2.6660703216904686e-05,2025-08-26 01:19:33.293263,185/300
BGE-M3-S,turkish,3,LogisticRegression,reg,mean,300,22.571407079696655,8.265751869889822e-05,2025-08-26 01:19:55.868701,197/300
BGE-M3-S,turkish,3,LogisticRegression,reg,mmm,300,22.6240177154541,8.387454648499538e-05,2025-08-26 01:20:18.497325,197/300
MiniLM-S,turkish,3,LogisticRegression,reg,mean,300,12.74712347984314,2.711271854040247e-05,2025-08-26 01:20:31.248537,189/300
MiniLM-S,turkish,3,LogisticRegression,reg,mmm,300,11.974287509918213,2.5732320525417426e-05,2025-08-26 01:20:43.226987,186/300
mE5-S,turkish,3,LogisticRegression,reg,mean,300,12.587539196014404,2.6390125578310754e-05,2025-08-26 01:20:55.818430,168/300
mE5-S,turkish,3,LogisticRegression,reg,mmm,300,12.828848838806152,2.6985424139610047e-05,2025-08-26 01:21:08.651270,190/300
MPNet-S,turkish,3,LogisticRegression,reg,mean,300,15.595040559768677,3.941993057938417e-05,2025-08-26 01:21:24.250531,191/300
MPNet-S,turkish,3,LogisticRegression,reg,mmm,300,15.121250867843628,3.8407697181158596e-05,2025-08-26 01:21:39.375601,185/300
mBERT-T,turkish,3,RandomForest,reg,mean,300,6.958302736282349,2.5302128324806692e-05,2025-08-26 01:21:46.336952,140/300
mBERT-T,turkish,3,RandomForest,reg,mmm,300,7.0227179527282715,2.663755934569571e-05,2025-08-26 01:21:53.362392,142/300
mT5-T,turkish,3,RandomForest,reg,mean,300,18.61934733390808,5.252466162486208e-05,2025-08-26 01:22:11.985058,157/300
mT5-T,turkish,3,RandomForest,reg,mmm,300,18.338047981262207,5.1881394080320995e-05,2025-08-26 01:22:30.326163,154/300
XGLM-T,turkish,3,RandomForest,reg,mean,300,21.88618803024292,7.816090425308419e-05,2025-08-26 01:22:52.215240,161/300
XGLM-T,turkish,3,RandomForest,reg,mmm,300,21.501994609832764,7.581159607474766e-05,2025-08-26 01:23:13.720109,169/300
mDeBERTa-T,turkish,3,RandomForest,reg,mean,300,10.986377000808716,4.318683763590124e-05,2025-08-26 01:23:24.709419,135/300
mDeBERTa-T,turkish,3,RandomForest,reg,mmm,300,11.196863651275635,4.161529265298988e-05,2025-08-26 01:23:35.909137,134/300
XLM-R-T,turkish,3,RandomForest,reg,mean,300,8.647979259490967,2.8514609668768112e-05,2025-08-26 01:23:44.560201,158/300
XLM-R-T,turkish,3,RandomForest,reg,mmm,300,7.954886198043823,2.641874526986054e-05,2025-08-26 01:23:52.518070,165/300
BGE-M3-S,turkish,3,RandomForest,reg,mean,300,21.86293125152588,8.227518440554382e-05,2025-08-26 01:24:14.384726,180/300
BGE-M3-S,turkish,3,RandomForest,reg,mmm,300,21.820595026016235,8.248011740508534e-05,2025-08-26 01:24:36.209515,177/300
MiniLM-S,turkish,3,RandomForest,reg,mean,300,12.061844825744629,2.6817197070531173e-05,2025-08-26 01:24:48.274997,162/300
MiniLM-S,turkish,3,RandomForest,reg,mmm,300,11.675339221954346,2.540624574328914e-05,2025-08-26 01:24:59.954087,162/300
mE5-S,turkish,3,RandomForest,reg,mean,300,12.05398941040039,2.634496791618039e-05,2025-08-26 01:25:12.011886,176/300
mE5-S,turkish,3,RandomForest,reg,mmm,300,13.025036573410034,2.7642625072300432e-05,2025-08-26 01:25:25.049192,177/300
MPNet-S,turkish,3,RandomForest,reg,mean,300,16.89576482772827,4.098454953576128e-05,2025-08-26 01:25:41.948841,173/300
MPNet-S,turkish,3,RandomForest,reg,mmm,300,17.532984495162964,4.103004858542892e-05,2025-08-26 01:25:59.485712,178/300
mBERT-T,turkish,3,XGBoost,reg,mean,300,6.63562536239624,2.552135243548287e-05,2025-08-26 01:26:06.125078,150/300
mBERT-T,turkish,3,XGBoost,reg,mmm,300,6.5037055015563965,2.609370954517965e-05,2025-08-26 01:26:12.632829,164/300
mT5-T,turkish,3,XGBoost,reg,mean,300,18.638172388076782,5.27267569084116e-05,2025-08-26 01:26:31.274888,175/300
mT5-T,turkish,3,XGBoost,reg,mmm,300,18.077733039855957,5.149022805734397e-05,2025-08-26 01:26:49.356338,166/300
XGLM-T,turkish,3,XGBoost,reg,mean,300,21.61303210258484,7.628771381542797e-05,2025-08-26 01:27:10.972970,178/300
XGLM-T,turkish,3,XGBoost,reg,mmm,300,21.610248804092407,7.652629310301055e-05,2025-08-26 01:27:32.586591,187/300
mDeBERTa-T,turkish,3,XGBoost,reg,mean,300,10.272885799407959,4.079248807769351e-05,2025-08-26 01:27:42.863087,154/300
mDeBERTa-T,turkish,3,XGBoost,reg,mmm,300,10.642827987670898,4.287522381655374e-05,2025-08-26 01:27:53.509346,152/300
XLM-R-T,turkish,3,XGBoost,reg,mean,300,7.617245435714722,2.6532800391117732e-05,2025-08-26 01:28:01.130165,189/300
XLM-R-T,turkish,3,XGBoost,reg,mmm,300,7.675097465515137,2.6913703878380008e-05,2025-08-26 01:28:08.809090,187/300
BGE-M3-S,turkish,3,XGBoost,reg,mean,300,23.194202184677124,8.284111843329408e-05,2025-08-26 01:28:32.007588,193/300
BGE-M3-S,turkish,3,XGBoost,reg,mmm,300,22.954413414001465,8.358275784373282e-05,2025-08-26 01:28:54.966393,190/300
MiniLM-S,turkish,3,XGBoost,reg,mean,300,14.485013961791992,2.8734359045634193e-05,2025-08-26 01:29:09.456265,176/300
MiniLM-S,turkish,3,XGBoost,reg,mmm,300,13.462500095367432,2.7292917661289885e-05,2025-08-26 01:29:22.923747,174/300
mE5-S,turkish,3,XGBoost,reg,mean,300,12.411579847335815,2.6156829918082114e-05,2025-08-26 01:29:35.339990,174/300
mE5-S,turkish,3,XGBoost,reg,mmm,300,12.393965482711792,2.6334594574620325e-05,2025-08-26 01:29:47.738795,183/300
MPNet-S,turkish,3,XGBoost,reg,mean,300,15.765880107879639,3.9997745872947915e-05,2025-08-26 01:30:03.509436,188/300
MPNet-S,turkish,3,XGBoost,reg,mmm,300,16.14680504798889,3.9386991258031785e-05,2025-08-26 01:30:19.660521,187/300
mBERT-T,turkish,3,GaussianNB,reg,mean,300,6.598599672317505,2.5576905507644016e-05,2025-08-26 01:30:26.262194,116/300
mBERT-T,turkish,3,GaussianNB,reg,mmm,300,6.6506736278533936,2.6496160572745183e-05,2025-08-26 01:30:32.916211,123/300
mT5-T,turkish,3,GaussianNB,reg,mean,300,18.390171766281128,5.142465299725164e-05,2025-08-26 01:30:51.309722,103/300
mT5-T,turkish,3,GaussianNB,reg,mmm,300,18.185537099838257,5.162419344216585e-05,2025-08-26 01:31:09.498601,102/300
XGLM-T,turkish,3,GaussianNB,reg,mean,300,22.07943034172058,7.827333289714086e-05,2025-08-26 01:31:31.580986,146/300
XGLM-T,turkish,3,GaussianNB,reg,mmm,300,22.30457615852356,7.719917961776258e-05,2025-08-26 01:31:53.888823,127/300
mDeBERTa-T,turkish,3,GaussianNB,reg,mean,300,10.93323564529419,4.253848658692837e-05,2025-08-26 01:32:04.824950,111/300
mDeBERTa-T,turkish,3,GaussianNB,reg,mmm,300,10.778966426849365,4.236373338339064e-05,2025-08-26 01:32:15.606836,113/300
XLM-R-T,turkish,3,GaussianNB,reg,mean,300,7.739022254943848,2.6957594188054404e-05,2025-08-26 01:32:23.348721,128/300
XLM-R-T,turkish,3,GaussianNB,reg,mmm,300,7.755656719207764,2.6977682580777578e-05,2025-08-26 01:32:31.107675,124/300
BGE-M3-S,turkish,3,GaussianNB,reg,mean,300,22.521010637283325,8.26836725764654e-05,2025-08-26 01:32:53.632763,192/300
BGE-M3-S,turkish,3,GaussianNB,reg,mmm,300,22.533860206604004,8.238145986416123e-05,2025-08-26 01:33:16.171094,192/300
MiniLM-S,turkish,3,GaussianNB,reg,mean,300,12.060820817947388,2.624538162487324e-05,2025-08-26 01:33:28.236077,176/300
MiniLM-S,turkish,3,GaussianNB,reg,mmm,300,11.404459476470947,2.5230062660484603e-05,2025-08-26 01:33:39.644829,172/300
mE5-S,turkish,3,GaussianNB,reg,mean,300,12.29470682144165,2.6358769946330126e-05,2025-08-26 01:33:51.944053,172/300
mE5-S,turkish,3,GaussianNB,reg,mmm,300,12.505029916763306,2.657058335855603e-05,2025-08-26 01:34:04.452952,172/300
MPNet-S,turkish,3,GaussianNB,reg,mean,300,15.377995252609253,3.962653076676527e-05,2025-08-26 01:34:19.835419,176/300
MPNet-S,turkish,3,GaussianNB,reg,mmm,300,14.212053060531616,3.713688420567248e-05,2025-08-26 01:34:34.051461,174/300
mBERT-T,turkish,3,linear,deep,mean,300,6.480099678039551,2.5911398573716484e-05,2025-08-26 01:34:40.534731,140/300
mBERT-T,turkish,3,linear,deep,mmm,300,6.561679124832153,2.6277094643425054e-05,2025-08-26 01:34:47.099342,161/300
mT5-T,turkish,3,linear,deep,mean,300,18.314218521118164,5.193578872930856e-05,2025-08-26 01:35:05.416786,169/300
mT5-T,turkish,3,linear,deep,mmm,300,18.346885681152344,5.233845523881323e-05,2025-08-26 01:35:23.767106,141/300
XGLM-T,turkish,3,linear,deep,mean,300,21.308695554733276,7.630457849855461e-05,2025-08-26 01:35:45.078579,151/300
XGLM-T,turkish,3,linear,deep,mmm,300,21.01449728012085,7.563934801565277e-05,2025-08-26 01:36:06.096038,146/300
mDeBERTa-T,turkish,3,linear,deep,mean,300,10.502977848052979,4.2030291603446e-05,2025-08-26 01:36:16.602140,148/300
mDeBERTa-T,turkish,3,linear,deep,mmm,300,10.405706405639648,4.2157563312848404e-05,2025-08-26 01:36:27.010826,142/300
XLM-R-T,turkish,3,linear,deep,mean,300,7.742772102355957,2.687079897664842e-05,2025-08-26 01:36:34.756712,129/300
XLM-R-T,turkish,3,linear,deep,mmm,300,7.597130060195923,2.6428365460199025e-05,2025-08-26 01:36:42.356915,161/300
BGE-M3-S,turkish,3,linear,deep,mean,300,21.888975858688354,8.161432045067745e-05,2025-08-26 01:37:04.250083,180/300
BGE-M3-S,turkish,3,linear,deep,mmm,300,21.874918937683105,8.247625686611447e-05,2025-08-26 01:37:26.129116,185/300
MiniLM-S,turkish,3,linear,deep,mean,300,12.120579957962036,2.644474868883689e-05,2025-08-26 01:37:38.253583,161/300
MiniLM-S,turkish,3,linear,deep,mmm,300,12.399384498596191,2.609266773144404e-05,2025-08-26 01:37:50.657062,156/300
mE5-S,turkish,3,linear,deep,mean,300,13.421359300613403,2.772858567130362e-05,2025-08-26 01:38:04.082760,150/300
mE5-S,turkish,3,linear,deep,mmm,300,12.238876342773438,2.5973898656986377e-05,2025-08-26 01:38:16.325916,151/300
MPNet-S,turkish,3,linear,deep,mean,300,15.775531530380249,3.9952410019106334e-05,2025-08-26 01:38:32.105947,166/300
MPNet-S,turkish,3,linear,deep,mmm,300,15.82744812965393,3.9265554002541085e-05,2025-08-26 01:38:47.937592,183/300
mBERT-T,turkish,3,resmicro,deep,mean,300,6.712321519851685,2.5507443286688245e-05,2025-08-26 01:38:54.652868,119/300
mBERT-T,turkish,3,resmicro,deep,mmm,300,6.5675389766693115,2.6668464983503022e-05,2025-08-26 01:39:01.223727,116/300
mT5-T,turkish,3,resmicro,deep,mean,300,18.58529305458069,5.260240235610141e-05,2025-08-26 01:39:19.812426,110/300
mT5-T,turkish,3,resmicro,deep,mmm,300,18.65099835395813,5.296912314928976e-05,2025-08-26 01:39:38.466671,116/300
XGLM-T,turkish,3,resmicro,deep,mean,300,21.909798860549927,7.73117393258545e-05,2025-08-26 01:40:00.387655,103/300
XGLM-T,turkish,3,resmicro,deep,mmm,300,21.54681706428528,7.663484602530798e-05,2025-08-26 01:40:21.937458,142/300
mDeBERTa-T,turkish,3,resmicro,deep,mean,300,10.480117321014404,4.143576385796071e-05,2025-08-26 01:40:32.420002,107/300
mDeBERTa-T,turkish,3,resmicro,deep,mmm,300,10.321961641311646,4.077834306978517e-05,2025-08-26 01:40:42.744715,117/300
XLM-R-T,turkish,3,resmicro,deep,mean,300,7.872632741928101,2.6390502018824453e-05,2025-08-26 01:40:50.620446,117/300
XLM-R-T,turkish,3,resmicro,deep,mmm,300,7.891674041748047,2.6233866117114113e-05,2025-08-26 01:40:58.515178,113/300
BGE-M3-S,turkish,3,resmicro,deep,mean,300,22.760674953460693,8.302502215567863e-05,2025-08-26 01:41:21.279661,138/300
BGE-M3-S,turkish,3,resmicro,deep,mmm,300,22.118141889572144,8.225140129982479e-05,2025-08-26 01:41:43.402029,127/300
MiniLM-S,turkish,3,resmicro,deep,mean,300,12.529266357421875,2.6881366952260335e-05,2025-08-26 01:41:55.935286,112/300
MiniLM-S,turkish,3,resmicro,deep,mmm,300,12.191441297531128,2.6134273444425178e-05,2025-08-26 01:42:08.130871,131/300
mE5-S,turkish,3,resmicro,deep,mean,300,14.991809606552124,2.9824479964304538e-05,2025-08-26 01:42:23.126645,103/300
mE5-S,turkish,3,resmicro,deep,mmm,300,12.118123769760132,2.5995058558881283e-05,2025-08-26 01:42:35.248690,105/300
MPNet-S,turkish,3,resmicro,deep,mean,300,15.846439599990845,4.0091492187976844e-05,2025-08-26 01:42:51.099290,131/300
MPNet-S,turkish,3,resmicro,deep,mmm,300,16.500452518463135,4.00176078839269e-05,2025-08-26 01:43:07.604004,116/300
mBERT-T,turkish,3,microffn,deep,mean,300,6.6770031452178955,2.5810944843490917e-05,2025-08-26 01:43:14.283875,102/300
mBERT-T,turkish,3,microffn,deep,mmm,300,6.632200717926025,2.6410282988504127e-05,2025-08-26 01:43:20.919168,116/300
mT5-T,turkish,3,microffn,deep,mean,300,18.438345432281494,5.1855570189349435e-05,2025-08-26 01:43:39.360797,107/300
mT5-T,turkish,3,microffn,deep,mmm,300,18.230886459350586,5.170059954016297e-05,2025-08-26 01:43:57.594994,112/300
XGLM-T,turkish,3,microffn,deep,mean,300,21.490092992782593,7.661019169584469e-05,2025-08-26 01:44:19.088116,116/300
XGLM-T,turkish,3,microffn,deep,mmm,300,21.582743883132935,7.693306090437229e-05,2025-08-26 01:44:40.673803,107/300
mDeBERTa-T,turkish,3,microffn,deep,mean,300,11.119889497756958,4.10408164054336e-05,2025-08-26 01:44:51.796347,113/300
mDeBERTa-T,turkish,3,microffn,deep,mmm,300,10.580349206924438,4.281779154465595e-05,2025-08-26 01:45:02.379580,117/300
XLM-R-T,turkish,3,microffn,deep,mean,300,7.658809423446655,2.7062038392538114e-05,2025-08-26 01:45:10.041346,104/300
XLM-R-T,turkish,3,microffn,deep,mmm,300,7.8225438594818115,2.6734474895000455e-05,2025-08-26 01:45:17.866722,116/300
BGE-M3-S,turkish,3,microffn,deep,mean,300,23.153391122817993,8.392695004905715e-05,2025-08-26 01:45:41.023940,129/300
BGE-M3-S,turkish,3,microffn,deep,mmm,300,23.135095596313477,8.286190861766989e-05,2025-08-26 01:46:04.162972,135/300
MiniLM-S,turkish,3,microffn,deep,mean,300,13.606321334838867,2.8830573828403766e-05,2025-08-26 01:46:17.773092,100/300
MiniLM-S,turkish,3,microffn,deep,mmm,300,12.427546977996826,2.6082026545372273e-05,2025-08-26 01:46:30.204388,109/300
mE5-S,turkish,3,microffn,deep,mean,300,14.310340166091919,2.875072270908999e-05,2025-08-26 01:46:44.518860,116/300
mE5-S,turkish,3,microffn,deep,mmm,300,12.226686477661133,2.617841124424228e-05,2025-08-26 01:46:56.749793,111/300
MPNet-S,turkish,3,microffn,deep,mean,300,15.386822938919067,3.908281520601997e-05,2025-08-26 01:47:12.140365,106/300
MPNet-S,turkish,3,microffn,deep,mmm,300,15.040405750274658,3.854014447283177e-05,2025-08-26 01:47:27.184783,114/300
mBERT-T,japanese,2,LightGBM,reg,mean,300,6.770348787307739,2.6595559935326924e-05,2025-08-26 01:47:33.982336,256/300
mBERT-T,japanese,2,LightGBM,reg,mmm,300,6.718277931213379,2.6562702401920597e-05,2025-08-26 01:47:40.703415,259/300
mT5-T,japanese,2,LightGBM,reg,mean,300,16.910707712173462,4.53177607818693e-05,2025-08-26 01:47:57.616632,276/300
mT5-T,japanese,2,LightGBM,reg,mmm,300,16.802566051483154,4.4745000026126703e-05,2025-08-26 01:48:14.421461,283/300
XGLM-T,japanese,2,LightGBM,reg,mean,300,21.825366020202637,7.877975569212879e-05,2025-08-26 01:48:36.258449,282/300
XGLM-T,japanese,2,LightGBM,reg,mmm,300,21.364712238311768,7.634889043850873e-05,2025-08-26 01:48:57.625196,284/300
mDeBERTa-T,japanese,2,LightGBM,reg,mean,300,8.427107095718384,3.310741178653306e-05,2025-08-26 01:49:06.054806,235/300
mDeBERTa-T,japanese,2,LightGBM,reg,mmm,300,8.477527141571045,3.373172726601362e-05,2025-08-26 01:49:14.534623,257/300
XLM-R-T,japanese,2,LightGBM,reg,mean,300,7.7380897998809814,2.6103463325320727e-05,2025-08-26 01:49:22.275124,292/300
XLM-R-T,japanese,2,LightGBM,reg,mmm,300,7.425738096237183,2.4939282461783238e-05,2025-08-26 01:49:29.703145,288/300
BGE-M3-S,japanese,2,LightGBM,reg,mean,300,21.607784509658813,8.015687764768247e-05,2025-08-26 01:49:51.313784,293/300
BGE-M3-S,japanese,2,LightGBM,reg,mmm,300,21.42398738861084,7.967881299065532e-05,2025-08-26 01:50:12.740601,292/300
MiniLM-S,japanese,2,LightGBM,reg,mean,300,11.215884923934937,2.469477289186583e-05,2025-08-26 01:50:23.967683,281/300
MiniLM-S,japanese,2,LightGBM,reg,mmm,300,11.046435356140137,2.4433487626075743e-05,2025-08-26 01:50:35.017384,276/300
mE5-S,japanese,2,LightGBM,reg,mean,300,11.79140591621399,2.5420008158262332e-05,2025-08-26 01:50:46.812634,280/300
mE5-S,japanese,2,LightGBM,reg,mmm,300,11.473366260528564,2.486417539762728e-05,2025-08-26 01:50:58.289008,279/300
MPNet-S,japanese,2,LightGBM,reg,mean,300,14.741898775100708,3.835526163450309e-05,2025-08-26 01:51:13.033916,282/300
