embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
BGE-M3-S,turkish,-1,KMeans,reg,mean,1225,93.00651695698616,0.0015314818655420485,2025-08-22 20:53:36.323880
BGE-M3-S,turkish,-1,KMeans,reg,mmm,1225,92.96865517302649,0.001532890692278154,2025-08-22 20:55:09.797423
MiniLM-S,turkish,-1,KMeans,reg,mean,1225,23.064253522985382,0.00029508554579294073,2025-08-22 20:55:33.368585
MiniLM-S,turkish,-1,KMeans,reg,mmm,1225,21.896716401999583,0.000279762183807071,2025-08-22 20:55:55.772541
mE5-S,turkish,-1,KMeans,reg,mean,1225,25.240373091975925,0.00034308471152535373,2025-08-22 20:56:21.523213
mE5-S,turkish,-1,KMeans,reg,mmm,1225,25.449473172979197,0.00034715721747835435,2025-08-22 20:56:47.479726
MPNet-S,turkish,-1,KMeans,reg,mean,1225,38.142960626020795,0.000571879416228434,2025-08-22 20:57:26.128336
MPNet-S,turkish,-1,KMeans,reg,mmm,1225,37.901676820009016,0.0005720961176534577,2025-08-22 20:58:04.537209
mBERT-T,turkish,-1,KMeans++,reg,mean,1225,53.60481987698586,0.0008597438079951161,2025-08-22 20:58:58.646660
mBERT-T,turkish,-1,KMeans++,reg,mmm,1225,53.8651039909746,0.0008661737462685119,2025-08-22 20:59:53.016881
mT5-T,turkish,-1,KMeans++,reg,mean,1225,71.74745598397567,0.0011567867916171626,2025-08-22 21:01:05.274544
mT5-T,turkish,-1,KMeans++,reg,mmm,1225,71.98815369099611,0.0011595386519096405,2025-08-22 21:02:17.770404
XGLM-T,turkish,-1,KMeans++,reg,mean,1225,145.22235890399315,0.0024488135206059878,2025-08-22 21:04:43.495981
XGLM-T,turkish,-1,KMeans++,reg,mmm,1225,145.8253708720149,0.002462423511233866,2025-08-22 21:07:09.824791
mDeBERTa-T,turkish,-1,KMeans++,reg,mean,1225,84.16005780600244,0.001386609723085606,2025-08-22 21:08:34.491709
mDeBERTa-T,turkish,-1,KMeans++,reg,mmm,1225,84.94062961899908,0.0013995521589370416,2025-08-22 21:09:59.938517
XLM-R-T,turkish,-1,KMeans++,reg,mean,1225,48.08916188898729,0.0007538438209786014,2025-08-22 21:10:48.534847
XLM-R-T,turkish,-1,KMeans++,reg,mmm,1225,48.4668684329954,0.0007529811003154346,2025-08-22 21:11:37.508961
BGE-M3-S,turkish,-1,KMeans++,reg,mean,1225,93.22049600299215,0.001534113229332661,2025-08-22 21:13:11.236595
BGE-M3-S,turkish,-1,KMeans++,reg,mmm,1225,93.53173036000226,0.0015342917724318278,2025-08-22 21:14:45.275575
MiniLM-S,turkish,-1,KMeans++,reg,mean,1225,21.87387364997994,0.00028040724599551003,2025-08-22 21:15:07.656991
MiniLM-S,turkish,-1,KMeans++,reg,mmm,1225,21.985740674019326,0.0002811949230637016,2025-08-22 21:15:30.150248
mE5-S,turkish,-1,KMeans++,reg,mean,1225,25.27911358900019,0.0003439911859251415,2025-08-22 21:15:55.936623
mE5-S,turkish,-1,KMeans++,reg,mmm,1225,25.39380801600055,0.00034289378567052006,2025-08-22 21:16:21.837663
MPNet-S,turkish,-1,KMeans++,reg,mean,1225,37.932265992014436,0.0005697729260164348,2025-08-22 21:17:00.276871
MPNet-S,turkish,-1,KMeans++,reg,mmm,1225,37.843515574990306,0.0005681178767020764,2025-08-22 21:17:38.632382
