embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date
BGE-M3-S,arabic,-1,KMeans++,reg,mmm,1400,11.573532788999728,0.00012005742363579497,2025-08-21 05:03:20.556984
BGE-M3-S,arabic,-1,KMeans++,reg,tfidfw,1400,3.228331528000126,3.0136744240849813e-05,2025-08-21 05:03:28.520146
BGE-M3-S,arabic,-1,KMeans++,reg,sif,1400,3.772348193997459,6.763339868097912e-05,2025-08-21 05:03:37.020917
BGE-M3-S,arabic,-1,KMeans++,reg,borep,1400,23.551749319994997,0.0006857156687316351,2025-08-21 05:04:05.329152
MiniLM-S,arabic,-1,KMeans++,reg,mean,1400,2.8235389559995383,2.65654803215465e-05,2025-08-21 05:04:12.895754
MiniLM-S,arabic,-1,KMeans++,reg,mmm,1400,5.735824153998692,6.259051292026045e-05,2025-08-21 05:04:23.365409
MiniLM-S,arabic,-1,KMeans++,reg,tfidfw,1400,2.824656026001321,3.0450369363080264e-05,2025-08-21 05:04:30.921752
MiniLM-S,arabic,-1,KMeans++,reg,sif,1400,3.563207679995685,5.9962109968343194e-05,2025-08-21 05:04:39.224690
MiniLM-S,arabic,-1,KMeans++,reg,borep,1400,14.770052690997545,0.00043524437475242906,2025-08-21 05:04:58.719860
mE5-S,arabic,-1,KMeans++,reg,mean,1400,2.443585714994697,2.2316041036841217e-05,2025-08-21 05:05:05.895411
mE5-S,arabic,-1,KMeans++,reg,mmm,1400,5.669012890997692,6.454863215015967e-05,2025-08-21 05:05:16.299600
mE5-S,arabic,-1,KMeans++,reg,tfidfw,1400,2.6041593209956773,3.7842340113704474e-05,2025-08-21 05:05:23.638265
mE5-S,arabic,-1,KMeans++,reg,sif,1400,3.1723742370013497,6.0010218589193997e-05,2025-08-21 05:05:31.539279
mE5-S,arabic,-1,KMeans++,reg,borep,1400,13.327846064996265,0.0003956889519065051,2025-08-21 05:05:49.599170
XLM-R-T,bengali,-1,KMeans,reg,mean,1800,3.940159672005393,3.61250697269242e-05,2025-08-21 05:05:58.378165
XLM-R-T,bengali,-1,KMeans,reg,mmm,1800,13.255912148000789,0.00013092997611151224,2025-08-21 05:06:16.363116
XLM-R-T,bengali,-1,KMeans,reg,tfidfw,1800,4.215809683999396,5.053276674487873e-05,2025-08-21 05:06:25.326093
XLM-R-T,bengali,-1,KMeans,reg,sif,1800,6.482522156999039,9.357501224147431e-05,2025-08-21 05:06:36.534664
XLM-R-T,bengali,-1,KMeans,reg,borep,1800,34.96523902499757,0.0010676396273293768,2025-08-21 05:07:16.240860
mBERT-T,bengali,-1,KMeans,reg,mean,1800,3.8472213839995675,4.7082366919763745e-05,2025-08-21 05:07:24.829139
mBERT-T,bengali,-1,KMeans,reg,mmm,1800,16.216149022002355,0.000163204854716841,2025-08-21 05:07:45.782749
mBERT-T,bengali,-1,KMeans,reg,tfidfw,1800,3.987257798995415,3.8417384099816435e-05,2025-08-21 05:07:54.502451
