embedder,language,nclass,model,model_type,feature_type,data_pts,time_sec,energy_kwh,log_date,mdata
XGLM-T,merged,2,linear,deep,mean,3600,37.24800515174866,7.88919212075771e-05,2025-08-29 01:29:39.674468,2419/3600
XGLM-T,merged,2,linear,deep,mmm,3600,37.25781774520874,7.899099212895112e-05,2025-08-29 01:30:16.944364,2757/3600
mDeBERTa-T,merged,2,linear,deep,mean,3600,28.441816568374634,6.273434290965847e-05,2025-08-29 01:30:45.397902,2274/3600
mDeBERTa-T,merged,2,linear,deep,mmm,3600,28.5397686958313,6.330163452943167e-05,2025-08-29 01:31:13.949377,2389/3600
XLM-R-T,merged,2,linear,deep,mean,3600,27.158410787582397,5.8081397873640374e-05,2025-08-29 01:31:41.119538,2560/3600
XLM-R-T,merged,2,linear,deep,mmm,3600,27.494686603546143,5.8697797814279834e-05,2025-08-29 01:32:08.625593,2664/3600
BGE-M3-S,merged,2,linear,deep,mean,3600,27.873796463012695,5.980741909391883e-05,2025-08-29 01:32:36.503545,2901/3600
BGE-M3-S,merged,2,linear,deep,mmm,3600,28.436457872390747,6.09028393297297e-05,2025-08-29 01:33:04.951807,2923/3600
MiniLM-S,merged,2,linear,deep,mean,3600,25.7973895072937,5.4799947069623376e-05,2025-08-29 01:33:30.767008,2652/3600
MiniLM-S,merged,2,linear,deep,mmm,3600,26.287277221679688,5.5602043775956486e-05,2025-08-29 01:33:57.065826,2721/3600
mE5-S,merged,2,linear,deep,mean,3600,26.05211114883423,5.503280108998327e-05,2025-08-29 01:34:23.129791,2704/3600
mE5-S,merged,2,linear,deep,mmm,3600,25.86588191986084,5.4877680945261776e-05,2025-08-29 01:34:48.999501,2758/3600
MPNet-S,merged,2,linear,deep,mean,3600,27.052435159683228,5.7712693325488986e-05,2025-08-29 01:35:16.063637,2802/3600
MPNet-S,merged,2,linear,deep,mmm,3600,27.396831274032593,5.8565275150311646e-05,2025-08-29 01:35:43.472583,2924/3600
mBERT-T,merged,2,resmicro,deep,mean,3600,27.765363216400146,6.354842001927967e-05,2025-08-29 01:36:11.249227,2582/3600
mBERT-T,merged,2,resmicro,deep,mmm,3600,28.207189083099365,6.43859660481629e-05,2025-08-29 01:36:39.467722,2806/3600
mT5-T,merged,2,resmicro,deep,mean,3600,28.091874599456787,6.23825649117804e-05,2025-08-29 01:37:07.570809,2251/3600
mT5-T,merged,2,resmicro,deep,mmm,3600,28.60433077812195,6.327540055894289e-05,2025-08-29 01:37:36.186756,2677/3600
XGLM-T,merged,2,resmicro,deep,mean,3600,36.84757971763611,7.82573252541979e-05,2025-08-29 01:38:13.046128,2626/3600
XGLM-T,merged,2,resmicro,deep,mmm,3600,37.058175563812256,7.89934294755325e-05,2025-08-29 01:38:50.115752,2757/3600
mDeBERTa-T,merged,2,resmicro,deep,mean,3600,28.31320095062256,6.283746938735134e-05,2025-08-29 01:39:18.441100,2192/3600
mDeBERTa-T,merged,2,resmicro,deep,mmm,3600,29.025323629379272,6.402309965062206e-05,2025-08-29 01:39:47.477931,2462/3600
XLM-R-T,merged,2,resmicro,deep,mean,3600,26.98070478439331,5.8132102792331096e-05,2025-08-29 01:40:14.470173,2734/3600
XLM-R-T,merged,2,resmicro,deep,mmm,3600,27.854270935058594,5.946418456511581e-05,2025-08-29 01:40:42.335852,2665/3600
BGE-M3-S,merged,2,resmicro,deep,mean,3600,28.66910409927368,6.123471623278622e-05,2025-08-29 01:41:11.017012,2994/3600
BGE-M3-S,merged,2,resmicro,deep,mmm,3600,28.849475622177124,6.173268373862584e-05,2025-08-29 01:41:39.878130,3005/3600
MiniLM-S,merged,2,resmicro,deep,mean,3600,26.29408025741577,5.564407538666365e-05,2025-08-29 01:42:06.183876,2700/3600
MiniLM-S,merged,2,resmicro,deep,mmm,3600,26.196940660476685,5.559745232521379e-05,2025-08-29 01:42:32.392324,2736/3600
mE5-S,merged,2,resmicro,deep,mean,3600,25.954427003860474,5.499896767453974e-05,2025-08-29 01:42:58.350387,2830/3600
mE5-S,merged,2,resmicro,deep,mmm,3600,26.354894399642944,5.575005645879126e-05,2025-08-29 01:43:24.716855,2861/3600
MPNet-S,merged,2,resmicro,deep,mean,3600,27.396535634994507,5.8497697645172005e-05,2025-08-29 01:43:52.125200,2912/3600
MPNet-S,merged,2,resmicro,deep,mmm,3600,27.569395542144775,5.9066895658433894e-05,2025-08-29 01:44:19.698237,2873/3600
mBERT-T,merged,2,microffn,deep,mean,3600,27.319396495819092,6.255213957796131e-05,2025-08-29 01:44:47.029274,2633/3600
mBERT-T,merged,2,microffn,deep,mmm,3600,27.76965594291687,6.355278607369464e-05,2025-08-29 01:45:14.810400,2853/3600
mT5-T,merged,2,microffn,deep,mean,3600,28.314032077789307,6.267284289067646e-05,2025-08-29 01:45:43.128443,2239/3600
mT5-T,merged,2,microffn,deep,mmm,3600,28.662466049194336,6.331229190880387e-05,2025-08-29 01:46:11.802954,2579/3600
XGLM-T,merged,2,microffn,deep,mean,3600,36.95985388755798,7.829337924559969e-05,2025-08-29 01:46:48.774251,2656/3600
XGLM-T,merged,2,microffn,deep,mmm,3600,36.91791915893555,7.863715359898202e-05,2025-08-29 01:47:25.703741,2615/3600
mDeBERTa-T,merged,2,microffn,deep,mean,3600,28.385706901550293,6.272921085691094e-05,2025-08-29 01:47:54.101087,2273/3600
mDeBERTa-T,merged,2,microffn,deep,mmm,3600,28.892388820648193,6.37645781393362e-05,2025-08-29 01:48:22.997123,2538/3600
XLM-R-T,merged,2,microffn,deep,mean,3600,27.27686643600464,5.835805347905439e-05,2025-08-29 01:48:50.285649,2698/3600
XLM-R-T,merged,2,microffn,deep,mmm,3600,27.40154194831848,5.863533110681933e-05,2025-08-29 01:49:17.698461,2895/3600
BGE-M3-S,merged,2,microffn,deep,mean,3600,28.203577756881714,6.057412729560877e-05,2025-08-29 01:49:45.913921,2975/3600
BGE-M3-S,merged,2,microffn,deep,mmm,3600,28.505866050720215,6.104244139456522e-05,2025-08-29 01:50:14.431549,2947/3600
MiniLM-S,merged,2,microffn,deep,mean,3600,25.903196096420288,5.498961312635624e-05,2025-08-29 01:50:40.346431,2719/3600
MiniLM-S,merged,2,microffn,deep,mmm,3600,26.16686701774597,5.561844720511075e-05,2025-08-29 01:51:06.524980,2751/3600
mE5-S,merged,2,microffn,deep,mean,3600,26.396907329559326,5.554957816272076e-05,2025-08-29 01:51:32.933293,2730/3600
mE5-S,merged,2,microffn,deep,mmm,3600,26.266838312149048,5.5487746816499334e-05,2025-08-29 01:51:59.212070,2846/3600
MPNet-S,merged,2,microffn,deep,mean,3600,27.473068237304688,5.836361156146969e-05,2025-08-29 01:52:26.696809,2825/3600
MPNet-S,merged,2,microffn,deep,mmm,3600,27.49241828918457,5.869197464158304e-05,2025-08-29 01:52:54.201406,2936/3600
mBERT-T,merged,3,LightGBM,reg,mean,3600,27.2971670627594,6.255044731812566e-05,2025-08-29 01:53:21.533011,2001/3600
mBERT-T,merged,3,LightGBM,reg,mmm,3600,29.372371912002563,6.641677769835767e-05,2025-08-29 01:53:50.909278,2211/3600
mT5-T,merged,3,LightGBM,reg,mean,3600,28.440921306610107,6.297689005434513e-05,2025-08-29 01:54:19.361743,1616/3600
mT5-T,merged,3,LightGBM,reg,mmm,3600,29.65436887741089,6.496179442139648e-05,2025-08-29 01:54:49.027960,2118/3600
XGLM-T,merged,3,LightGBM,reg,mean,3600,38.53609561920166,8.092473626729534e-05,2025-08-29 01:55:27.575718,2223/3600
XGLM-T,merged,3,LightGBM,reg,mmm,3600,37.71234178543091,7.955972466239147e-05,2025-08-29 01:56:05.299902,2236/3600
mDeBERTa-T,merged,3,LightGBM,reg,mean,3600,29.055468559265137,6.405508303730706e-05,2025-08-29 01:56:34.358822,1703/3600
mDeBERTa-T,merged,3,LightGBM,reg,mmm,3600,29.563397884368896,6.489874384766021e-05,2025-08-29 01:57:03.926460,1844/3600
XLM-R-T,merged,3,LightGBM,reg,mean,3600,27.40516448020935,5.845358627572501e-05,2025-08-29 01:57:31.343747,2227/3600
XLM-R-T,merged,3,LightGBM,reg,mmm,3600,28.29955267906189,6.0546596315839514e-05,2025-08-29 01:57:59.654574,2365/3600
BGE-M3-S,merged,3,LightGBM,reg,mean,3600,28.51767587661743,6.104254211382523e-05,2025-08-29 01:58:28.185402,2341/3600
BGE-M3-S,merged,3,LightGBM,reg,mmm,3600,29.29765248298645,6.260968332834414e-05,2025-08-29 01:58:57.494723,2342/3600
MiniLM-S,merged,3,LightGBM,reg,mean,3600,25.532970666885376,5.437665124370768e-05,2025-08-29 01:59:23.039610,2162/3600
MiniLM-S,merged,3,LightGBM,reg,mmm,3600,26.24712634086609,5.580457368714135e-05,2025-08-29 01:59:49.298046,2224/3600
mE5-S,merged,3,LightGBM,reg,mean,3600,25.78197407722473,5.494300333232086e-05,2025-08-29 02:00:15.092775,2260/3600
mE5-S,merged,3,LightGBM,reg,mmm,3600,26.50328755378723,5.6122373787732966e-05,2025-08-29 02:00:41.608315,2270/3600
MPNet-S,merged,3,LightGBM,reg,mean,3600,27.52328109741211,5.877954849887606e-05,2025-08-29 02:01:09.143422,2289/3600
MPNet-S,merged,3,LightGBM,reg,mmm,3600,28.33759880065918,6.025521062045028e-05,2025-08-29 02:01:37.484756,2339/3600
mBERT-T,merged,3,LogisticRegression,reg,mean,3600,27.671147108078003,6.276747438882846e-05,2025-08-29 02:02:05.159283,1842/3600
mBERT-T,merged,3,LogisticRegression,reg,mmm,3600,28.33957290649414,6.746152153447389e-05,2025-08-29 02:02:33.502725,1995/3600
mT5-T,merged,3,LogisticRegression,reg,mean,3600,28.563584566116333,6.2626758674973e-05,2025-08-29 02:03:02.070219,1565/3600
mT5-T,merged,3,LogisticRegression,reg,mmm,3600,28.749183654785156,6.660031610495983e-05,2025-08-29 02:03:30.822964,1946/3600
XGLM-T,merged,3,LogisticRegression,reg,mean,3600,36.70345187187195,7.779568501664533e-05,2025-08-29 02:04:07.529953,2012/3600
XGLM-T,merged,3,LogisticRegression,reg,mmm,3600,36.793700218200684,8.048541936426577e-05,2025-08-29 02:04:44.327269,2154/3600
mDeBERTa-T,merged,3,LogisticRegression,reg,mean,3600,27.82352900505066,6.161814785494483e-05,2025-08-29 02:05:12.154398,1705/3600
mDeBERTa-T,merged,3,LogisticRegression,reg,mmm,3600,28.483737468719482,6.603893257582945e-05,2025-08-29 02:05:40.642137,1803/3600
XLM-R-T,merged,3,LogisticRegression,reg,mean,3600,26.702781200408936,5.717204902864933e-05,2025-08-29 02:06:07.348713,2035/3600
XLM-R-T,merged,3,LogisticRegression,reg,mmm,3600,27.11101484298706,6.118523768132596e-05,2025-08-29 02:06:34.462582,2169/3600
BGE-M3-S,merged,3,LogisticRegression,reg,mean,3600,28.207783460617065,6.004491496933455e-05,2025-08-29 02:07:02.675009,2123/3600
BGE-M3-S,merged,3,LogisticRegression,reg,mmm,3600,28.453324556350708,6.375987122592621e-05,2025-08-29 02:07:31.131905,2302/3600
MiniLM-S,merged,3,LogisticRegression,reg,mean,3600,25.82970905303955,5.4589038412494324e-05,2025-08-29 02:07:56.965377,2026/3600
MiniLM-S,merged,3,LogisticRegression,reg,mmm,3600,26.3782000541687,5.536615693645868e-05,2025-08-29 02:08:23.347481,2098/3600
mE5-S,merged,3,LogisticRegression,reg,mean,3600,26.17491316795349,5.492203089817365e-05,2025-08-29 02:08:49.525914,2047/3600
mE5-S,merged,3,LogisticRegression,reg,mmm,3600,26.044435024261475,5.497623249334607e-05,2025-08-29 02:09:15.573948,2098/3600
MPNet-S,merged,3,LogisticRegression,reg,mean,3600,27.064130067825317,5.7570081744814164e-05,2025-08-29 02:09:42.641601,2159/3600
MPNet-S,merged,3,LogisticRegression,reg,mmm,3600,26.856868505477905,6.1017788749422684e-05,2025-08-29 02:10:09.502182,2238/3600
mBERT-T,merged,3,RandomForest,reg,mean,3600,36.40693426132202,7.813344476771844e-05,2025-08-29 02:10:45.912752,1826/3600
mBERT-T,merged,3,RandomForest,reg,mmm,3600,35.453006744384766,7.49905546330927e-05,2025-08-29 02:11:21.368921,1746/3600
mT5-T,merged,3,RandomForest,reg,mean,3600,35.26406288146973,7.32178416971807e-05,2025-08-29 02:11:56.637373,1322/3600
mT5-T,merged,3,RandomForest,reg,mmm,3600,36.821346282958984,7.650719763774228e-05,2025-08-29 02:12:33.462014,1609/3600
XGLM-T,merged,3,RandomForest,reg,mean,3600,42.6857967376709,8.65108003186928e-05,2025-08-29 02:13:16.151677,2025/3600
XGLM-T,merged,3,RandomForest,reg,mmm,3600,46.70282697677612,9.418892149502918e-05,2025-08-29 02:14:02.858257,2120/3600
mDeBERTa-T,merged,3,RandomForest,reg,mean,3600,37.275190591812134,7.760570667925988e-05,2025-08-29 02:14:40.136808,1598/3600
mDeBERTa-T,merged,3,RandomForest,reg,mmm,3600,38.08248591423035,7.89225444273948e-05,2025-08-29 02:15:18.222609,1719/3600
XLM-R-T,merged,3,RandomForest,reg,mean,3600,32.39707970619202,6.631332940410729e-05,2025-08-29 02:15:50.622969,2093/3600
XLM-R-T,merged,3,RandomForest,reg,mmm,3600,36.19361472129822,7.321172852721363e-05,2025-08-29 02:16:26.821129,2093/3600
BGE-M3-S,merged,3,RandomForest,reg,mean,3600,35.25302195549011,7.107151662679153e-05,2025-08-29 02:17:02.077790,2128/3600
BGE-M3-S,merged,3,RandomForest,reg,mmm,3600,35.252856492996216,7.099130031229832e-05,2025-08-29 02:17:37.334383,2131/3600
MiniLM-S,merged,3,RandomForest,reg,mean,3600,31.21048402786255,6.345713118556564e-05,2025-08-29 02:18:08.548413,2029/3600
MiniLM-S,merged,3,RandomForest,reg,mmm,3600,32.09751510620117,6.478838844304615e-05,2025-08-29 02:18:40.649614,2049/3600
mE5-S,merged,3,RandomForest,reg,mean,3600,31.3308584690094,6.339000791147504e-05,2025-08-29 02:19:11.984059,2078/3600
mE5-S,merged,3,RandomForest,reg,mmm,3600,34.15708661079407,6.903079008469254e-05,2025-08-29 02:19:46.144915,2143/3600
MPNet-S,merged,3,RandomForest,reg,mean,3600,35.18824529647827,7.126718933830307e-05,2025-08-29 02:20:21.336810,2248/3600
MPNet-S,merged,3,RandomForest,reg,mmm,3600,32.90462112426758,6.70089789213453e-05,2025-08-29 02:20:54.245270,2208/3600
mBERT-T,merged,3,XGBoost,reg,mean,3600,28.22660517692566,6.379981992495808e-05,2025-08-29 02:21:22.482577,1950/3600
